name,threesMade,over_under,DraftKings,ESPN BET,FanDuel
Alperen Sengun,0.5,Over,145.0,175.0,
Alperen Sengun,0.5,Under,,-250.0,
Alperen Sengun,1.5,Over,800.0,,
Amen Thompson,0.5,Over,160.0,160.0,
Amen Thompson,0.5,Under,,-225.0,
Amen Thompson,1.5,Over,950.0,,
Andrew Wiggins,0.5,Over,-1000.0,,-800.0
Andrew Wiggins,1.5,Over,-200.0,-190.0,-169.5
Andrew Wiggins,1.5,Under,,135.0,136.0
Andrew Wiggins,2.5,Over,147.5,,180.0
Andrew Wiggins,2.5,Under,-195.0,,
Andrew Wiggins,3.5,Over,360.0,,480.0
Andrew Wiggins,4.5,Over,950.0,,1100.0
Andrew Wiggins,5.5,Over,2500.0,,
Anthony Edwards,0.5,Over,,,-4000.0
Anthony Edwards,1.5,Over,-1400.0,,-700.0
Anthony Edwards,2.5,Over,-400.0,,-210.0
Anthony Edwards,3.5,Over,-160.0,100.0,114.5
Anthony Edwards,3.5,Under,,-130.0,-146.0
Anthony Edwards,4.5,Over,135.0,,260.0
Anthony Edwards,5.5,Over,280.0,,550.0
Anthony Edwards,6.5,Over,550.0,,1100.0
Anthony Edwards,7.5,Over,1200.0,,2300.0
Anthony Edwards,8.5,Over,2500.0,,
Ausar Thompson,0.5,Over,-105.0,110.0,
Ausar Thompson,0.5,Under,-125.0,-145.0,
Ausar Thompson,1.5,Over,475.0,,
Ausar Thompson,2.5,Over,1900.0,,
Bobby Portis,0.5,Over,-290.0,,-230.0
Bobby Portis,1.5,Over,147.5,160.0,195.5
Bobby Portis,1.5,Under,-195.0,-225.0,-260.0
Bobby Portis,2.5,Over,450.0,,650.0
Bobby Portis,3.5,Over,1400.0,,
Bradley Beal,0.5,Over,-400.0,,
Bradley Beal,1.5,Over,107.5,115.0,
Bradley Beal,1.5,Under,-140.0,-150.0,
Bradley Beal,2.5,Over,330.0,,
Bradley Beal,3.5,Over,950.0,,
Bradley Beal,4.5,Over,2800.0,,
Brook Lopez,0.5,Over,-600.0,,-490.0
Brook Lopez,1.5,Over,-127.5,-105.0,-105.5
Brook Lopez,1.5,Under,-105.0,-125.0,-120.0
Brook Lopez,2.5,Over,235.0,,310.0
Brook Lopez,3.5,Over,650.0,,750.0
Brook Lopez,4.5,Over,1800.0,,
Buddy Hield,0.5,Over,-1200.0,,-1100.0
Buddy Hield,1.5,Over,-250.0,,-230.0
Buddy Hield,2.5,Over,115.0,120.0,124.5
Buddy Hield,2.5,Under,-154.0,-160.0,-158.0
Buddy Hield,3.5,Over,275.0,,300.0
Buddy Hield,4.5,Over,600.0,,700.0
Buddy Hield,5.5,Over,1400.0,,1300.0
Buddy Hield,6.5,Over,,,3000.0
CJ McCollum,1.5,Over,-900.0,,-850.0
CJ McCollum,2.5,Over,-285.0,,-260.0
CJ McCollum,3.5,Over,-112.5,-105.0,-106.5
CJ McCollum,3.5,Under,-120.0,-125.0,-118.0
CJ McCollum,4.5,Over,185.0,,210.0
CJ McCollum,5.5,Over,380.0,,450.0
