name,threesMade,over_under,DraftKings,ESPN BET,FanDuel
Aaron Gordon,0.5,Over,,-225.0,
Aaron Gordon,0.5,Under,,160.0,
Amir Coffey,1.5,Over,,160.0,
Amir Coffey,1.5,Under,,-225.0,
Andre Jackson Jr,0.5,Over,115.0,110.0,
Andre Jackson Jr,0.5,Under,,-145.0,
Andre Jackson Jr,1.5,Over,600.0,,
Andrew Wiggins,0.5,Over,-1400.0,,-1250.0
Andrew Wiggins,1.5,Over,-285.0,,-240.0
Andrew Wiggins,2.5,Over,105.0,115.0,119.0
Andrew Wiggins,2.5,Under,-140.0,-150.0,-150.0
Andrew Wiggins,3.5,Over,260.0,,300.0
Andrew Wiggins,4.5,Over,600.0,,700.0
Andrew Wiggins,5.5,Over,1400.0,,
Ausar Thompson,0.5,Over,,200.0,
Ausar Thompson,0.5,Under,,-300.0,
Ayo Dosunmu,0.5,Over,-575.0,,-550.0
Ayo Dosunmu,1.5,Over,-127.5,-130.0,-117.5
Ayo Dosunmu,1.5,Under,-105.0,100.0,-108.0
Ayo Dosunmu,2.5,Over,235.0,,270.0
Ayo Dosunmu,3.5,Over,650.0,,750.0
Ayo Dosunmu,4.5,Over,1700.0,,
Bradley Beal,0.5,Over,-360.0,,-360.0
Bradley Beal,1.5,Over,125.0,125.0,124.5
Bradley Beal,1.5,Under,-166.0,-170.0,-158.0
Bradley Beal,2.5,Over,390.0,,400.0
Bradley Beal,3.5,Over,1100.0,,1000.0
Brandin Podziemski,0.5,Over,-330.0,,-270.0
Brandin Podziemski,1.5,Over,127.5,125.0,164.5
Brandin Podziemski,1.5,Under,-166.0,-170.0,-215.0
Brandin Podziemski,2.5,Over,370.0,,550.0
Brandin Podziemski,3.5,Over,1000.0,,1400.0
Brandin Podziemski,4.5,Over,2500.0,,
Brook Lopez,0.5,Over,-900.0,,-900.0
Brook Lopez,1.5,Over,-189.0,-200.0,-186.0
Brook Lopez,1.5,Under,145.0,140.0,148.0
Brook Lopez,2.5,Over,160.0,,165.0
Brook Lopez,3.5,Over,425.0,,450.0
Brook Lopez,4.5,Over,1100.0,,950.0
Buddy Hield,0.5,Over,-1100.0,,-950.0
Buddy Hield,1.5,Over,-240.0,,-190.0
Buddy Hield,2.5,Over,112.0,115.0,141.0
Buddy Hield,2.5,Under,-145.0,-150.0,-184.0
Buddy Hield,3.5,Over,260.0,,350.0
Buddy Hield,4.5,Over,550.0,,750.0
Buddy Hield,5.5,Over,1200.0,,
Buddy Hield,6.5,Over,2500.0,,
CJ McCollum,0.5,Over,,,-2100.0
CJ McCollum,1.5,Over,-450.0,,-410.0
CJ McCollum,2.5,Over,-145.0,-140.0,-138.5
CJ McCollum,2.5,Under,110.0,105.0,112.0
CJ McCollum,3.5,Over,165.0,,175.0
CJ McCollum,4.5,Over,370.0,,410.0
CJ McCollum,5.5,Over,800.0,,850.0
CJ McCollum,6.5,Over,1800.0,,1800.0
Cade Cunningham,0.5,Over,-1100.0,,-1000.0
Cade Cunningham,1.5,Over,-220.0,-200.0,-200.0
Cade Cunningham,1.5,Under,,140.0,
Cade Cunningham,2.5,Over,132.5,,148.0
Cade Cunningham,2.5,Under,-175.0,,-188.0
Cade Cunningham,3.5,Over,340.0,,380.0
Cade Cunningham,4.5,Over,850.0,,800.0
Cade Cunningham,5.5,Over,2000.0,,
Chris Paul,0.5,Over,-525.0,,
Chris Paul,1.5,Over,-122.5,-120.0,
Chris Paul,1.5,Under,-110.0,-110.0,
Chris Paul,2.5,Over,240.0,,
Chris Paul,3.5,Over,600.0,,
Chris Paul,4.5,Over,1500.0,,
Coby White,0.5,Over,,,-1700.0
Coby White,1.5,Over,-400.0,,-350.0
Coby White,2.5,Over,-132.5,-120.0,-121.0
Coby White,2.5,Under,100.0,-110.0,-104.0
Coby White,3.5,Over,180.0,,210.0
Coby White,4.5,Over,400.0,,480.0
Coby White,5.5,Over,900.0,,950.0
Coby White,6.5,Over,1900.0,,2300.0
Damian Lillard,1.5,Over,-900.0,,-700.0
Damian Lillard,2.5,Over,-265.0,,-220.0
Damian Lillard,3.5,Over,-2.5,-105.0,113.5
Damian Lillard,3.5,Under,-135.0,-125.0,-142.0
Damian Lillard,4.5,Over,205.0,,270.0
Damian Lillard,5.5,Over,425.0,,550.0
Damian Lillard,6.5,Over,900.0,,1100.0
Damian Lillard,7.5,Over,1800.0,,2500.0
Dejounte Murray,0.5,Over,-750.0,,-700.0
Dejounte Murray,1.5,Over,-159.5,-150.0,-147.5
Dejounte Murray,1.5,Under,120.0,115.0,118.0
Dejounte Murray,2.5,Over,180.0,,210.0
Dejounte Murray,3.5,Over,475.0,,550.0
Dejounte Murray,4.5,Over,1300.0,,1300.0
Derrick Jones,0.5,Over,-212.5,-170.0,
Derrick Jones,0.5,Under,160.0,125.0,
Derrick Jones,1.5,Over,205.0,,
Derrick Jones,2.5,Over,700.0,,
Derrick Jones,3.5,Over,2200.0,,
Derrick White,0.5,Over,,,-3500.0
Derrick White,1.5,Over,-575.0,,-650.0
Derrick White,2.5,Over,-195.0,-170.0,-190.0
Derrick White,2.5,Under,,125.0,
Derrick White,3.5,Over,127.5,,125.5
Derrick White,3.5,Under,-166.0,,-162.0
Derrick White,4.5,Over,275.0,,290.0
Derrick White,5.5,Over,600.0,,600.0
Derrick White,6.5,Over,1300.0,,1200.0
Derrick White,7.5,Over,,,2900.0
Devin Booker,0.5,Over,-2000.0,,-1700.0
Devin Booker,1.5,Over,-360.0,,-320.0
Devin Booker,2.5,Over,-117.5,-115.0,-104.5
Devin Booker,2.5,Under,-115.0,-115.0,-122.0
Devin Booker,3.5,Over,210.0,,240.0
Devin Booker,4.5,Over,500.0,,550.0
Devin Booker,5.5,Over,1200.0,,1200.0
Devin Booker,6.5,Over,2800.0,,
Devin Vassell,0.5,Over,-1800.0,,-1450.0
Devin Vassell,1.5,Over,-350.0,,-300.0
Devin Vassell,2.5,Over,-120.0,-115.0,-104.5
Devin Vassell,2.5,Under,-110.0,-115.0,-122.0
Devin Vassell,3.5,Over,195.0,,240.0
Devin Vassell,4.5,Over,425.0,,550.0
Devin Vassell,5.5,Over,950.0,,1200.0
Devin Vassell,6.5,Over,2000.0,,
Eric Gordon,0.5,Over,,,-1050.0
Eric Gordon,1.5,Over,-180.0,,-220.0
Eric Gordon,1.5,Under,140.0,,
Eric Gordon,2.5,Over,,115.0,130.0
Eric Gordon,2.5,Under,,-150.0,-166.0
Eric Gordon,3.5,Over,,,340.0
Eric Gordon,4.5,Over,,,750.0
Gary Payton II,0.5,Over,100.0,100.0,
Gary Payton II,0.5,Under,-130.0,-130.0,
Gary Payton II,1.5,Over,475.0,,
Gary Payton II,2.5,Over,1700.0,,
Gary Trent Jr,0.5,Over,-1100.0,,
Gary Trent Jr,1.5,Over,-230.0,,
Gary Trent Jr,2.5,Over,127.5,125.0,
Gary Trent Jr,2.5,Under,-166.0,-170.0,
Gary Trent Jr,3.5,Over,300.0,,
Gary Trent Jr,4.5,Over,700.0,,
Gary Trent Jr,5.5,Over,1600.0,,
Giannis Antetokounmpo,0.5,Over,257.5,300.0,
Giannis Antetokounmpo,0.5,Under,-360.0,-500.0,
Giannis Antetokounmpo,1.5,Over,1800.0,,
Gradey Dick,0.5,Over,-750.0,,
Gradey Dick,1.5,Over,-170.5,-160.0,
Gradey Dick,1.5,Under,130.0,120.0,
Gradey Dick,2.5,Over,155.0,,
Gradey Dick,3.5,Over,380.0,,
Gradey Dick,4.5,Over,850.0,,
Gradey Dick,5.5,Over,2000.0,,
Grayson Allen,0.5,Over,-1200.0,,-950.0
Grayson Allen,1.5,Over,-255.0,,-195.0
Grayson Allen,2.5,Over,117.5,125.0,139.0
Grayson Allen,2.5,Under,-154.0,-170.0,-178.0
Grayson Allen,3.5,Over,280.0,,350.0
Grayson Allen,4.5,Over,700.0,,700.0
Grayson Allen,5.5,Over,1600.0,,
Guerschon Yabusele,0.5,Over,,,-600.0
Guerschon Yabusele,1.5,Over,-115.0,-125.0,-127.5
Guerschon Yabusele,1.5,Under,-115.0,-105.0,102.0
Guerschon Yabusele,2.5,Over,,,240.0
Guerschon Yabusele,3.5,Over,,,650.0
Guerschon Yabusele,4.5,Over,,,1500.0
Harrison Barnes,0.5,Over,-600.0,,-480.0
Harrison Barnes,1.5,Over,-137.5,-125.0,-110.5
Harrison Barnes,1.5,Under,105.0,-105.0,-115.0
Harrison Barnes,2.5,Over,215.0,,290.0
Harrison Barnes,3.5,Over,550.0,,750.0
Harrison Barnes,4.5,Over,1400.0,,
Immanuel Quickley,0.5,Over,-1000.0,,
Immanuel Quickley,1.5,Over,-230.0,,
Immanuel Quickley,2.5,Over,127.5,120.0,
Immanuel Quickley,2.5,Under,-166.0,-160.0,
Immanuel Quickley,3.5,Over,290.0,,
Immanuel Quickley,4.5,Over,700.0,,
Immanuel Quickley,5.5,Over,1600.0,,
Jalen Smith,0.5,Over,-255.0,,
Jalen Smith,1.5,Over,160.0,160.0,
Jalen Smith,1.5,Under,,-225.0,
Jalen Smith,2.5,Over,450.0,,
Jalen Smith,3.5,Over,1200.0,,
Jamal Murray,0.5,Over,-1100.0,,-1300.0
Jamal Murray,1.5,Over,-235.0,,-240.0
Jamal Murray,2.5,Over,130.0,120.0,129.0
Jamal Murray,2.5,Under,-175.0,-160.0,-164.0
Jamal Murray,3.5,Over,330.0,,340.0
Jamal Murray,4.5,Over,800.0,,700.0
Jamal Murray,5.5,Over,2000.0,,
James Harden,0.5,Over,,,-2000.0
James Harden,1.5,Over,-525.0,,-390.0
James Harden,2.5,Over,-162.0,-145.0,-133.0
James Harden,2.5,Under,120.0,110.0,106.0
James Harden,3.5,Over,140.0,,185.0
James Harden,4.5,Over,310.0,,440.0
James Harden,5.5,Over,650.0,,850.0
James Harden,6.5,Over,1500.0,,1800.0
Jaylen Brown,0.5,Over,-700.0,,-700.0
Jaylen Brown,1.5,Over,-145.0,-130.0,-143.0
Jaylen Brown,1.5,Under,110.0,100.0,114.0
Jaylen Brown,2.5,Over,200.0,,220.0
Jaylen Brown,3.5,Over,550.0,,600.0
Jaylen Brown,4.5,Over,1400.0,,1300.0
Jayson Tatum,0.5,Over,,,-3500.0
Jayson Tatum,1.5,Over,-700.0,,-700.0
