name,threesMade,over_under,DraftKings,ESPN BET,FanDuel
Alex Sarr,0.5,Over,-225.0,-240.0,
Alex Sarr,0.5,Under,170.0,165.0,
Alex Sarr,1.5,Over,185.0,,
Alex Sarr,2.5,Over,550.0,,
Andrew Nembhard,0.5,Over,-220.0,-230.0,
Andrew Nembhard,0.5,Under,165.0,145.0,
Andrew Nembhard,1.5,Over,195.0,200.0,
Andrew Nembhard,1.5,Under,,-325.0,
Andrew Nembhard,2.5,Over,650.0,500.0,
Andrew Nembhard,2.5,Under,,-1600.0,
Anfernee Simons,0.5,Over,,,-1250.0
Anfernee Simons,1.5,Over,-475.0,,-320.0
Anfernee Simons,2.5,Over,-147.5,-160.0,-128.5
Anfernee Simons,2.5,Under,114.0,120.0,104.0
Anfernee Simons,3.5,Over,150.0,,170.0
Anfernee Simons,4.5,Over,340.0,,340.0
Anfernee Simons,5.5,Over,700.0,,650.0
Anfernee Simons,6.5,Over,,,1300.0
Anfernee Simons,7.5,Over,,,2600.0
Anthony Black,0.5,Over,,-170.0,
Anthony Black,0.5,Under,,125.0,
Anthony Davis,0.5,Over,-120.0,-115.0,
Anthony Davis,0.5,Under,-110.0,-115.0,
Anthony Davis,1.5,Over,400.0,,
Anthony Edwards,0.5,Over,,,-7000.0
Anthony Edwards,1.5,Over,,,-850.0
Anthony Edwards,2.5,Over,-320.0,,-310.0
Anthony Edwards,3.5,Over,-127.5,-160.0,-144.0
Anthony Edwards,3.5,Under,-105.0,120.0,116.0
Anthony Edwards,4.5,Over,165.0,,140.0
Anthony Edwards,5.5,Over,340.0,,270.0
Anthony Edwards,6.5,Over,700.0,,500.0
Anthony Edwards,7.5,Over,,,1000.0
Austin Reaves,1.5,Over,-330.0,,
Austin Reaves,2.5,Over,-112.5,-105.0,
Austin Reaves,2.5,Under,-120.0,-125.0,
Austin Reaves,3.5,Over,215.0,,
Austin Reaves,4.5,Over,475.0,,
Austin Reaves,5.5,Over,1000.0,,
Bennedict Mathurin,0.5,Over,-500.0,-500.0,-400.0
Bennedict Mathurin,0.5,Under,,275.0,
Bennedict Mathurin,1.5,Over,-112.5,100.0,103.5
Bennedict Mathurin,1.5,Under,-120.0,-130.0,-130.0
Bennedict Mathurin,2.5,Over,275.0,260.0,300.0
Bennedict Mathurin,2.5,Under,,-475.0,
Bennedict Mathurin,3.5,Over,750.0,,800.0
Bilal Coulibaly,0.5,Over,-360.0,,
Bilal Coulibaly,1.5,Over,125.0,125.0,
Bilal Coulibaly,1.5,Under,-166.0,-170.0,
Bilal Coulibaly,2.5,Over,370.0,,
Bilal Coulibaly,3.5,Over,1100.0,,
Bradley Beal,0.5,Over,-650.0,,
Bradley Beal,1.5,Over,-142.5,-135.0,
Bradley Beal,1.5,Under,110.0,105.0,
Bradley Beal,2.5,Over,210.0,,
Bradley Beal,3.5,Over,550.0,,
CJ McCollum,0.5,Over,,,-1800.0
CJ McCollum,1.5,Over,-650.0,,-470.0
