name,threesMade,over_under,DraftKings,ESPN BET,FanDuel
AJ Green,1.5,Over,,-160.0,
AJ Green,1.5,Under,,120.0,
Alex Caruso,0.5,Over,-265.0,,-250.0
Alex Caruso,1.5,Over,157.5,150.0,161.0
Alex Caruso,1.5,Under,-210.0,-215.0,-210.0
Alex Caruso,2.5,Over,450.0,,480.0
Alex Caruso,3.5,Over,1200.0,,1400.0
Andre Jackson Jr,0.5,Over,,115.0,
Andre Jackson Jr,0.5,Under,,-150.0,
Bobby Portis,0.5,Over,-290.0,,-270.0
Bobby Portis,0.5,Under,,,200.0
Bobby Portis,1.5,Over,149.5,145.0,157.33333333333334
Bobby Portis,1.5,Under,-200.0,-210.0,-207.5
Bobby Portis,2.5,Over,475.0,,470.0
Bobby Portis,2.5,Under,,,-750.0
Bobby Portis,3.5,Over,,,1200.0
Bobby Portis,3.5,Under,,,-3500.0
Brook Lopez,0.5,Over,-370.0,,-295.0
Brook Lopez,0.5,Under,,,220.0
Brook Lopez,1.5,Over,125.0,120.0,142.33333333333334
Brook Lopez,1.5,Under,-166.0,-160.0,-186.0
Brook Lopez,2.5,Over,380.0,,420.0
Brook Lopez,2.5,Under,,,-650.0
Brook Lopez,3.5,Over,1100.0,,1200.0
Brook Lopez,3.5,Under,,,-3500.0
Cason Wallace,0.5,Over,-310.0,,-230.0
Cason Wallace,1.5,Over,145.0,175.0,178.0
Cason Wallace,1.5,Under,,-250.0,-230.0
Cason Wallace,2.5,Over,475.0,,500.0
Cason Wallace,3.5,Over,,,1400.0
Damian Lillard,0.5,Over,,,-4250.0
Damian Lillard,1.5,Over,,,-575.0
Damian Lillard,2.5,Over,-250.0,,-205.0
Damian Lillard,2.5,Under,,,158.0
Damian Lillard,3.5,Over,102.5,100.0,109.33333333333333
Damian Lillard,3.5,Under,-135.0,-130.0,-142.0
Damian Lillard,4.5,Over,225.0,,227.5
Damian Lillard,4.5,Under,,,-320.0
Damian Lillard,5.5,Over,475.0,,460.0
Damian Lillard,5.5,Under,,,-700.0
Damian Lillard,6.5,Over,1000.0,,950.0
Damian Lillard,6.5,Under,,,-2000.0
Damian Lillard,7.5,Over,,,1800.0
Gary Trent Jr,0.5,Over,-525.0,,-550.0
Gary Trent Jr,1.5,Over,-117.5,-120.0,-127.5
Gary Trent Jr,1.5,Under,-115.0,-110.0,102.0
Gary Trent Jr,2.5,Over,255.0,,220.0
Gary Trent Jr,3.5,Over,650.0,,500.0
Gary Trent Jr,4.5,Over,,,1300.0
Giannis Antetokounmpo,0.5,Over,,230.0,
Giannis Antetokounmpo,0.5,Under,,-375.0,
Isaiah Joe,0.5,Over,,,-450.0
Isaiah Joe,1.5,Over,,-120.0,-115.0
Isaiah Joe,1.5,Under,,-110.0,-111.0
Isaiah Joe,2.5,Over,,,240.0
Isaiah Joe,3.5,Over,,,550.0
Isaiah Joe,4.5,Over,,,1400.0
Jalen Williams,0.5,Over,,,-700.0
Jalen Williams,1.5,Over,-197.5,-180.0,-173.0
Jalen Williams,1.5,Under,150.0,130.0,135.0
Jalen Williams,2.5,Over,150.0,,161.5
Jalen Williams,2.5,Under,,,-220.0
Jalen Williams,3.5,Over,380.0,,400.0
Jalen Williams,3.5,Under,,,-600.0
Jalen Williams,4.5,Over,950.0,,900.0
Jalen Williams,4.5,Under,,,-2000.0
Khris Middleton,0.5,Over,-275.0,,-240.0
Khris Middleton,0.5,Under,,,182.0
Khris Middleton,1.5,Over,157.5,165.0,171.66666666666666
Khris Middleton,1.5,Under,-210.0,-240.0,-227.5
Khris Middleton,2.5,Over,500.0,,500.0
Khris Middleton,2.5,Under,,,-800.0
Khris Middleton,3.5,Over,,,1400.0
Khris Middleton,3.5,Under,,,-4000.0
Khris Middleton,4.5,Under,,,-50000.0
Luguentz Dort,0.5,Over,,,-900.0
Luguentz Dort,1.5,Over,-260.0,,-212.5
Luguentz Dort,1.5,Under,,,162.0
Luguentz Dort,2.5,Over,112.0,125.0,129.33333333333334
Luguentz Dort,2.5,Under,-145.0,-170.0,-169.0
Luguentz Dort,3.5,Over,270.0,,290.0
Luguentz Dort,3.5,Under,,,-420.0
Luguentz Dort,4.5,Over,650.0,,650.0
Luguentz Dort,4.5,Under,,,-1400.0
Luguentz Dort,5.5,Over,,,1500.0
Luguentz Dort,5.5,Under,,,-4500.0
Shai Gilgeous-Alexander,0.5,Over,,,-975.0
Shai Gilgeous-Alexander,1.5,Over,-235.0,,-210.0
Shai Gilgeous-Alexander,1.5,Under,,,162.0
Shai Gilgeous-Alexander,2.5,Over,127.5,120.0,129.33333333333334
Shai Gilgeous-Alexander,2.5,Under,-166.0,-160.0,-169.0
Shai Gilgeous-Alexander,3.5,Over,300.0,,320.0
Shai Gilgeous-Alexander,3.5,Under,,,-470.0
Shai Gilgeous-Alexander,4.5,Over,750.0,,700.0
Shai Gilgeous-Alexander,4.5,Under,,,-1450.0
Shai Gilgeous-Alexander,5.5,Under,,,-5000.0
Taurean Prince,0.5,Over,-290.0,,
Taurean Prince,1.5,Over,145.0,165.0,
Taurean Prince,1.5,Under,,-240.0,
Taurean Prince,2.5,Over,475.0,,
