name,threesMade,over_under,DraftKings,ESPN BET,FanDuel
Aaron Gordon,0.5,Over,-280.0,-250.0,
Aaron Gordon,0.5,Under,,175.0,
Aaron Gordon,1.5,Over,162.5,,
Aaron Gordon,1.5,Under,-215.0,,
Aaron Gordon,2.5,Over,550.0,,
Ayo Dosunmu,0.5,Over,-500.0,,-450.0
Ayo Dosunmu,1.5,Over,-110.0,-125.0,-115.0
Ayo Dosunmu,1.5,Under,-120.0,-105.0,-111.0
Ayo Dosunmu,2.5,Over,275.0,,230.0
Ayo Dosunmu,3.5,Over,750.0,,550.0
Ayo Dosunmu,4.5,Over,,,1400.0
Bam Adebayo,0.5,Over,-215.0,-240.0,
Bam Adebayo,0.5,Under,160.0,165.0,
Bam Adebayo,1.5,Over,215.0,,
Bam Adebayo,2.5,Over,750.0,,
Cade Cunningham,0.5,Over,,,-850.0
Cade Cunningham,1.5,Over,-225.0,,-195.0
Cade Cunningham,2.5,Over,135.0,140.0,140.0
Cade Cunningham,2.5,Under,-180.0,-200.0,-180.0
Cade Cunningham,3.5,Over,340.0,,330.0
Cade Cunningham,4.5,Over,850.0,,700.0
Cameron Johnson,0.5,Over,,,-4000.0
Cameron Johnson,1.5,Over,-750.0,,-500.0
Cameron Johnson,2.5,Over,-225.0,,-190.0
Cameron Johnson,3.5,Over,107.5,115.0,114.5
Cameron Johnson,3.5,Under,-140.0,-150.0,-146.0
Cameron Johnson,4.5,Over,225.0,,230.0
Cameron Johnson,5.5,Over,475.0,,470.0
Cameron Johnson,6.5,Over,1000.0,,900.0
Cameron Johnson,7.5,Over,,,1700.0
Caris LeVert,0.5,Over,-450.0,,
Caris LeVert,1.5,Over,-105.0,105.0,
Caris LeVert,1.5,Under,-125.0,-135.0,
Caris LeVert,2.5,Over,280.0,,
Caris LeVert,3.5,Over,700.0,,
Christian Braun,0.5,Over,-235.0,-200.0,
Christian Braun,0.5,Under,,140.0,
Christian Braun,1.5,Over,200.0,,
Christian Braun,2.5,Over,650.0,,
Coby White,0.5,Over,,,-2200.0
Coby White,1.5,Over,,,-550.0
Coby White,2.5,Over,-245.0,,-185.0
Coby White,3.5,Over,-2.5,-105.0,114.5
Coby White,3.5,Under,-130.0,-125.0,-146.0
Coby White,4.5,Over,215.0,,230.0
Coby White,5.5,Over,450.0,,470.0
Coby White,6.5,Over,900.0,,900.0
Coby White,7.5,Over,,,1700.0
Collin Sexton,0.5,Over,-500.0,,-340.0
Collin Sexton,1.5,Over,-112.5,110.0,110.0
Collin Sexton,1.5,Under,-120.0,-140.0,-140.0
Collin Sexton,2.5,Over,270.0,,310.0
Collin Sexton,3.5,Over,750.0,,700.0
Darius Garland,0.5,Over,,,-1200.0
Darius Garland,1.5,Over,-370.0,,-300.0
Darius Garland,2.5,Over,-125.0,-110.0,-117.5
Darius Garland,2.5,Under,-105.0,-120.0,-108.0
Darius Garland,3.5,Over,195.0,,200.0
Darius Garland,4.5,Over,450.0,,420.0
Darius Garland,5.5,Over,1000.0,,850.0
