name,threesMade,over_under,DraftKings,ESPN BET,FanDuel
Alexandre Sarr,0.5,Over,-250.0,,-260.0
Alexandre Sarr,1.5,Over,172.5,165.0,171.0
Alexandre Sarr,1.5,Under,-230.0,-240.0,-225.0
Alexandre Sarr,2.5,Over,550.0,,550.0
Alperen Sengun,0.5,Over,130.0,135.0,
Alperen Sengun,0.5,Under,,-190.0,
Alperen Sengun,1.5,Over,750.0,,
Amen Thompson,0.5,Over,115.0,130.0,
Amen Thompson,0.5,Under,,-180.0,
Amen Thompson,1.5,Over,650.0,,
Andrew Wiggins,0.5,Over,,,-750.0
Andrew Wiggins,1.5,Over,-185.0,-170.0,-160.5
Andrew Wiggins,1.5,Under,140.0,125.0,130.0
Andrew Wiggins,2.5,Over,160.0,,195.0
Andrew Wiggins,3.5,Over,400.0,,500.0
Andrew Wiggins,4.5,Over,1000.0,,1200.0
Anthony Davis,0.5,Over,-189.0,-210.0,
Anthony Davis,0.5,Under,145.0,145.0,
Anthony Davis,1.5,Over,240.0,,
Anthony Davis,2.5,Over,850.0,,
Anthony Edwards,1.5,Over,,,-1100.0
Anthony Edwards,2.5,Over,-360.0,,-330.0
Anthony Edwards,3.5,Over,-145.0,-125.0,-131.0
Anthony Edwards,3.5,Under,110.0,-105.0,104.0
Anthony Edwards,4.5,Over,145.0,,170.0
Anthony Edwards,5.5,Over,310.0,,370.0
Anthony Edwards,6.5,Over,650.0,,700.0
Anthony Edwards,7.5,Over,1300.0,,1500.0
Ausar Thompson,0.5,Over,135.0,175.0,
Ausar Thompson,0.5,Under,,-250.0,
Ausar Thompson,1.5,Over,750.0,,
Austin Reaves,0.5,Over,,,-1800.0
Austin Reaves,1.5,Over,-350.0,,-330.0
Austin Reaves,2.5,Over,-122.5,-110.0,-111.5
Austin Reaves,2.5,Under,-110.0,-120.0,-113.0
Austin Reaves,3.5,Over,195.0,,230.0
Austin Reaves,4.5,Over,450.0,,550.0
Austin Reaves,5.5,Over,1000.0,,1200.0
Bam Adebayo,0.5,Over,112.0,115.0,
Bam Adebayo,0.5,Under,-145.0,-150.0,
Bam Adebayo,1.5,Over,550.0,,
Bilal Coulibaly,0.5,Over,-255.0,,-270.0
Bilal Coulibaly,1.5,Over,172.5,160.0,169.0
Bilal Coulibaly,1.5,Under,-230.0,-225.0,-220.0
Bilal Coulibaly,2.5,Over,550.0,,550.0
Bilal Coulibaly,3.5,Over,,,1500.0
Bruce Brown Jr,0.5,Over,120.0,130.0,
Bruce Brown Jr,0.5,Under,,-180.0,
Bruce Brown Jr,1.5,Over,600.0,,
Buddy Hield,0.5,Over,,,-1700.0
Buddy Hield,1.5,Over,-475.0,,-350.0
Buddy Hield,2.5,Over,-162.5,-150.0,-126.5
Buddy Hield,2.5,Under,124.0,115.0,100.0
Buddy Hield,3.5,Over,145.0,,195.0
Buddy Hield,4.5,Over,295.0,,430.0
Buddy Hield,5.5,Over,650.0,,800.0
Buddy Hield,6.5,Over,,,1600.0
Cade Cunningham,0.5,Over,,,-1200.0
Cade Cunningham,1.5,Over,-245.0,,-240.0
Cade Cunningham,2.5,Over,119.5,120.0,124.5
Cade Cunningham,2.5,Under,-160.0,-160.0,-160.0
Cade Cunningham,3.5,Over,300.0,,320.0
Cade Cunningham,4.5,Over,750.0,,650.0
Cam Whitmore,1.5,Over,,135.0,
Cam Whitmore,1.5,Under,,-190.0,
Carlton Carrington,0.5,Over,-300.0,,-350.0
Carlton Carrington,1.5,Over,147.5,120.0,124.5
Carlton Carrington,1.5,Under,-195.0,-160.0,-160.0
Carlton Carrington,2.5,Over,450.0,,400.0
Carlton Carrington,3.5,Over,1200.0,,1000.0
Chris Paul,0.5,Over,-600.0,,
Chris Paul,1.5,Over,-132.5,-120.0,
Chris Paul,1.5,Under,100.0,-110.0,
Chris Paul,2.5,Over,220.0,,
Chris Paul,3.5,Over,550.0,,
Corey Kispert,1.5,Over,-190.0,,
Corey Kispert,2.5,Over,145.0,135.0,
Corey Kispert,2.5,Under,,-190.0,
Corey Kispert,3.5,Over,360.0,,
Corey Kispert,4.5,Over,800.0,,
Dalton Knecht,1.5,Over,,135.0,
Dalton Knecht,1.5,Under,,-190.0,
Dennis Schroder,0.5,Over,-650.0,,-650.0
Dennis Schroder,1.5,Over,-142.5,-145.0,-136.5
Dennis Schroder,1.5,Under,110.0,110.0,108.0
Dennis Schroder,2.5,Over,200.0,,230.0
Dennis Schroder,3.5,Over,500.0,,650.0
Dennis Schroder,4.5,Over,,,1500.0
Desmond Bane,0.5,Over,,,-1150.0
Desmond Bane,1.5,Over,-250.0,,-220.0
Desmond Bane,2.5,Over,122.0,135.0,131.0
Desmond Bane,2.5,Under,-160.0,-190.0,-170.0
Desmond Bane,3.5,Over,300.0,,340.0
Desmond Bane,4.5,Over,700.0,,750.0
Devin Vassell,1.5,Over,-205.0,-190.0,
Devin Vassell,1.5,Under,,135.0,
Devin Vassell,2.5,Over,142.5,,
Devin Vassell,2.5,Under,-188.0,,
Devin Vassell,3.5,Over,360.0,,
Devin Vassell,4.5,Over,850.0,,
Dillon Brooks,0.5,Over,,,-1100.0
Dillon Brooks,1.5,Over,-275.0,,-220.0
Dillon Brooks,2.5,Over,107.5,115.0,138.0
Dillon Brooks,2.5,Under,-140.0,-150.0,-174.0
Dillon Brooks,3.5,Over,255.0,,360.0
Dillon Brooks,4.5,Over,600.0,,750.0
Donte DiVincenzo,0.5,Over,,,-3500.0
Donte DiVincenzo,1.5,Over,,,-650.0
Donte DiVincenzo,2.5,Over,-235.0,,-195.0
Donte DiVincenzo,3.5,Over,102.5,105.0,124.5
Donte DiVincenzo,3.5,Under,-135.0,-140.0,-160.0
Donte DiVincenzo,4.5,Over,225.0,,290.0
Donte DiVincenzo,5.5,Over,450.0,,650.0
Donte DiVincenzo,6.5,Over,1000.0,,1200.0
Donte DiVincenzo,7.5,Over,,,2900.0
Dorian Finney-Smith,1.5,Over,,-105.0,
Dorian Finney-Smith,1.5,Under,,-125.0,
Draymond Green,0.5,Over,-390.0,,
Draymond Green,1.5,Over,119.5,125.0,
Draymond Green,1.5,Under,-160.0,-170.0,
Draymond Green,2.5,Over,390.0,,
Draymond Green,3.5,Over,1100.0,,
Fred VanVleet,0.5,Over,,,-3000.0
Fred VanVleet,1.5,Over,-500.0,,-470.0
Fred VanVleet,2.5,Over,-157.0,-160.0,-153.0
Fred VanVleet,2.5,Under,120.0,120.0,122.0
Fred VanVleet,3.5,Over,155.0,,170.0
Fred VanVleet,4.5,Over,350.0,,410.0
Fred VanVleet,5.5,Over,750.0,,800.0
Fred VanVleet,6.5,Over,,,1900.0
Gradey Dick,0.5,Over,,,-800.0
Gradey Dick,1.5,Over,-205.0,-170.0,-169.5
Gradey Dick,1.5,Under,,125.0,136.0
Gradey Dick,2.5,Over,147.0,,180.0
Gradey Dick,2.5,Under,-200.0,,
Gradey Dick,3.5,Over,330.0,,480.0
Gradey Dick,4.5,Over,800.0,,950.0
Harrison Barnes,0.5,Over,-400.0,,
Harrison Barnes,1.5,Over,107.5,110.0,
