name,threesMade,over_under,DraftKings,ESPN BET,FanDuel
Alperen Sengun,0.5,Over,155.0,145.0,
Alperen Sengun,0.5,Under,,-210.0,
Alperen Sengun,1.5,Over,950.0,900.0,
Alperen Sengun,1.5,Under,,-1600.0,
Amen Thompson,0.5,Over,160.0,150.0,
Amen Thompson,0.5,Under,,-215.0,
Amen Thompson,1.5,Over,1000.0,,
Amir Coffey,0.5,Over,-450.0,,
Amir Coffey,1.5,Over,-105.0,100.0,
Amir Coffey,1.5,Under,-125.0,-130.0,
Amir Coffey,2.5,Over,280.0,,
Amir Coffey,3.5,Over,750.0,,
Andrew Wiggins,1.5,Over,-270.0,-250.0,-230.0
Andrew Wiggins,1.5,Under,,175.0,
Andrew Wiggins,2.5,Over,107.5,110.0,125.5
Andrew Wiggins,2.5,Under,-140.0,-145.0,-162.0
Andrew Wiggins,3.5,Over,250.0,240.0,320.0
Andrew Wiggins,3.5,Under,,-400.0,
Andrew Wiggins,4.5,Over,550.0,,700.0
Anthony Edwards,1.5,Over,,,-750.0
Anthony Edwards,2.5,Over,-255.0,-240.0,-230.0
Anthony Edwards,2.5,Under,,165.0,
Anthony Edwards,3.5,Over,-2.5,100.0,103.5
Anthony Edwards,3.5,Under,-130.0,-130.0,-130.0
Anthony Edwards,4.5,Over,215.0,210.0,230.0
Anthony Edwards,4.5,Under,,-325.0,
Anthony Edwards,5.5,Over,450.0,,500.0
Anthony Edwards,6.5,Over,950.0,,950.0
Anthony Edwards,7.5,Over,,,2000.0
Ausar Thompson,0.5,Over,110.0,115.0,
Ausar Thompson,0.5,Under,,-150.0,
Ausar Thompson,1.5,Over,550.0,600.0,
Ausar Thompson,1.5,Under,,-1100.0,
Bogdan Bogdanovic,1.5,Over,-195.0,-190.0,
Bogdan Bogdanovic,1.5,Under,,135.0,
Bogdan Bogdanovic,2.5,Over,145.0,145.0,
Bogdan Bogdanovic,2.5,Under,,-210.0,
Bogdan Bogdanovic,3.5,Over,350.0,350.0,
Bogdan Bogdanovic,3.5,Under,,-575.0,
Bogdan Bogdanovic,4.5,Over,800.0,,
CJ McCollum,0.5,Over,,,-4500.0
CJ McCollum,1.5,Over,,,-750.0
CJ McCollum,2.5,Over,-230.0,,-230.0
CJ McCollum,3.5,Over,102.5,105.0,108.0
CJ McCollum,3.5,Under,-135.0,-140.0,-136.0
CJ McCollum,4.5,Over,215.0,,240.0
CJ McCollum,5.5,Over,450.0,,500.0
CJ McCollum,6.5,Over,950.0,,1000.0
CJ McCollum,7.5,Over,,,2300.0
Cade Cunningham,0.5,Over,,,-1300.0
Cade Cunningham,1.5,Over,-290.0,-240.0,-260.0
Cade Cunningham,1.5,Under,,165.0,
Cade Cunningham,2.5,Over,109.5,115.0,115.5
Cade Cunningham,2.5,Under,-145.0,-150.0,-148.0
Cade Cunningham,3.5,Over,245.0,275.0,300.0
Cade Cunningham,3.5,Under,,-475.0,
Cade Cunningham,4.5,Over,550.0,,750.0
Caris LeVert,0.5,Over,-450.0,-450.0,-410.0
Caris LeVert,0.5,Under,,260.0,
Caris LeVert,1.5,Over,-2.5,100.0,109.0
Caris LeVert,1.5,Under,-130.0,-130.0,-138.0
Caris LeVert,2.5,Over,295.0,300.0,350.0
Caris LeVert,2.5,Under,,-500.0,
Caris LeVert,3.5,Over,800.0,,850.0
Coby White,0.5,Over,,,-1700.0
Coby White,1.5,Over,-390.0,,-360.0
Coby White,2.5,Over,-132.5,-130.0,-117.5
Coby White,2.5,Under,100.0,100.0,-106.0
Coby White,3.5,Over,175.0,,220.0
Coby White,4.5,Over,400.0,,500.0
