name,threesMade,over_under,DraftKings,FanDuel
Alperen Sengun,0.5,Over,-105.0,
Alperen Sengun,1.5,Over,500.0,
Alperen Sengun,2.5,Over,2200.0,
Amen Thompson,0.5,Over,120.0,
Amen Thompson,1.5,Over,700.0,
Andrew Wiggins,0.5,Over,-900.0,-850.0
Andrew Wiggins,1.5,Over,-180.0,-175.0
Andrew Wiggins,1.5,Under,135.0,
Andrew Wiggins,2.5,Over,160.0,164.5
Andrew Wiggins,2.5,Under,,-215.0
Andrew Wiggins,3.5,Over,425.0,430.0
Andrew Wiggins,4.5,Over,1100.0,950.0
Andrew Wiggins,5.5,Over,2800.0,
Anthony Edwards,1.5,Over,-1800.0,-1500.0
Anthony Edwards,2.5,Over,-525.0,-460.0
Anthony Edwards,3.5,Over,-205.0,-175.0
Anthony Edwards,4.5,Over,107.5,121.0
Anthony Edwards,4.5,Under,-140.0,-156.0
Anthony Edwards,5.5,Over,210.0,240.0
Anthony Edwards,6.5,Over,425.0,480.0
Anthony Edwards,7.5,Over,800.0,850.0
Anthony Edwards,8.5,Over,1600.0,1700.0
Bam Adebayo,0.5,Over,-127.5,
Bam Adebayo,0.5,Under,-105.0,
Bam Adebayo,1.5,Over,380.0,
Bam Adebayo,2.5,Over,1500.0,
CJ McCollum,0.5,Over,-2000.0,-1900.0
CJ McCollum,1.5,Over,-340.0,-370.0
CJ McCollum,2.5,Over,-117.5,-122.5
CJ McCollum,2.5,Under,-115.0,-102.0
CJ McCollum,3.5,Over,205.0,210.0
CJ McCollum,4.5,Over,500.0,480.0
CJ McCollum,5.5,Over,1100.0,950.0
CJ McCollum,6.5,Over,2500.0,2000.0
Chet Holmgren,0.5,Over,-320.0,-280.0
Chet Holmgren,1.5,Over,142.5,163.5
Chet Holmgren,1.5,Under,-188.0,-210.0
Chet Holmgren,2.5,Over,450.0,550.0
Chet Holmgren,3.5,Over,1400.0,1400.0
DeMar DeRozan,0.5,Over,-340.0,-310.0
DeMar DeRozan,1.5,Over,130.0,150.0
DeMar DeRozan,1.5,Under,-175.0,-194.0
DeMar DeRozan,2.5,Over,400.0,500.0
DeMar DeRozan,3.5,Over,1300.0,1400.0
Dillon Brooks,0.5,Over,-1800.0,-1450.0
Dillon Brooks,1.5,Over,-330.0,-290.0
Dillon Brooks,2.5,Over,-112.5,104.5
Dillon Brooks,2.5,Under,-120.0,-132.0
Dillon Brooks,3.5,Over,225.0,270.0
Dillon Brooks,4.5,Over,500.0,650.0
Dillon Brooks,5.5,Over,1200.0,1500.0
Domantas Sabonis,0.5,Over,-122.5,
Domantas Sabonis,0.5,Under,-110.0,
