name,threesMade,over_under,DraftKings,ESPN BET,FanDuel
Aaron Gordon,0.5,Over,-244.0,-240.0,
Aaron Gordon,0.5,Under,180.0,165.0,
Aaron Gordon,1.5,Over,180.0,,
Aaron Gordon,2.5,Over,600.0,,
Aaron Gordon,3.5,Over,1900.0,,
Alperen Sengun,0.5,Over,245.0,185.0,
Alperen Sengun,0.5,Under,,-275.0,
Alperen Sengun,1.5,Over,1800.0,,
Amen Thompson,0.5,Over,175.0,185.0,
Amen Thompson,0.5,Under,,-275.0,
Amen Thompson,1.5,Over,1100.0,,
Andre Jackson Jr,0.5,Over,,130.0,
Andre Jackson Jr,0.5,Under,,-180.0,
Andrew Nembhard,0.5,Over,-275.0,,
Andrew Nembhard,1.5,Over,162.5,165.0,
Andrew Nembhard,1.5,Under,-215.0,-240.0,
Andrew Nembhard,2.5,Over,550.0,,
Andrew Nembhard,3.5,Over,1800.0,,
Andrew Wiggins,0.5,Over,-700.0,,-800.0
Andrew Wiggins,1.5,Over,-157.0,-170.0,-165.0
Andrew Wiggins,1.5,Under,120.0,125.0,132.0
Andrew Wiggins,2.5,Over,175.0,,185.0
Andrew Wiggins,3.5,Over,425.0,,500.0
Andrew Wiggins,4.5,Over,1100.0,,1200.0
Anfernee Simons,0.5,Over,,,-3000.0
Anfernee Simons,1.5,Over,-650.0,,-600.0
Anfernee Simons,2.5,Over,-215.0,,-180.0
Anfernee Simons,3.5,Over,115.0,,139.0
Anfernee Simons,3.5,Under,-154.0,,-178.0
Anfernee Simons,4.5,Over,245.0,,310.0
Anfernee Simons,5.5,Over,500.0,,700.0
Anfernee Simons,6.5,Over,1100.0,,1300.0
Anfernee Simons,7.5,Over,2200.0,,3200.0
Anthony Edwards,1.5,Over,-1400.0,,-1100.0
Anthony Edwards,2.5,Over,-425.0,,-330.0
Anthony Edwards,3.5,Over,-165.0,-150.0,-136.5
Anthony Edwards,3.5,Under,124.0,115.0,108.0
Anthony Edwards,4.5,Over,125.0,,165.0
Anthony Edwards,5.5,Over,260.0,,360.0
Anthony Edwards,6.5,Over,500.0,,700.0
