name,threesMade,over_under,DraftKings,FanDuel
Aaron Gordon,0.5,Over,-285.0,
Aaron Gordon,1.5,Over,155.0,
Aaron Gordon,1.5,Under,-215.0,
Aaron Gordon,2.5,Over,475.0,
Aaron Gordon,3.5,Over,1300.0,
Aaron Nesmith,0.5,Over,-700.0,-620.0
Aaron Nesmith,1.5,Over,-142.5,-134.0
Aaron Nesmith,1.5,Under,110.0,102.0
Aaron Nesmith,2.5,Over,200.0,240.0
Aaron Nesmith,3.5,Over,500.0,680.0
Aaron Nesmith,4.5,Over,1300.0,
Alperen Sengun,0.5,Over,240.0,
Alperen Sengun,1.5,Over,1600.0,
Andrew Nembhard,0.5,Over,-180.0,
Andrew Nembhard,0.5,Under,135.0,
Andrew Nembhard,1.5,Over,250.0,
Andrew Nembhard,2.5,Over,950.0,
Andrew Wiggins,0.5,Over,-1000.0,-950.0
Andrew Wiggins,1.5,Over,-194.0,-175.0
Andrew Wiggins,1.5,Under,145.0,132.0
Andrew Wiggins,2.5,Over,155.0,186.0
Andrew Wiggins,3.5,Over,400.0,460.0
Andrew Wiggins,4.5,Over,950.0,1100.0
Andrew Wiggins,5.5,Over,2500.0,
Anthony Edwards,0.5,Over,,-7000.0
Anthony Edwards,1.5,Over,-900.0,-800.0
Anthony Edwards,2.5,Over,-255.0,-235.0
Anthony Edwards,3.5,Over,-2.5,113.0
Anthony Edwards,3.5,Under,-130.0,-148.0
Anthony Edwards,4.5,Over,210.0,260.0
Anthony Edwards,5.5,Over,450.0,560.0
Anthony Edwards,6.5,Over,950.0,1100.0
Anthony Edwards,7.5,Over,1900.0,2000.0
Bam Adebayo,0.5,Over,-180.0,
Bam Adebayo,1.5,Over,255.0,
Bam Adebayo,2.5,Over,950.0,
Bradley Beal,0.5,Over,-700.0,-700.0
Bradley Beal,1.5,Over,-147.5,-137.0
Bradley Beal,1.5,Under,114.0,104.0
Bradley Beal,2.5,Over,195.0,240.0
Bradley Beal,3.5,Over,550.0,600.0
Bradley Beal,4.5,Over,1400.0,1500.0
Caris LeVert,0.5,Over,-650.0,
Caris LeVert,1.5,Over,-142.5,
Caris LeVert,1.5,Under,110.0,
Caris LeVert,2.5,Over,195.0,
Caris LeVert,3.5,Over,500.0,
Caris LeVert,4.5,Over,1200.0,
Chris Paul,0.5,Over,-575.0,-530.0
Chris Paul,1.5,Over,-125.0,-113.5
Chris Paul,1.5,Under,-105.0,-114.0
Chris Paul,2.5,Over,230.0,285.0
Chris Paul,3.5,Over,600.0,800.0
Chris Paul,4.5,Over,1700.0,
Christian Braun,0.5,Over,-260.0,
Christian Braun,1.5,Over,177.5,
Christian Braun,1.5,Under,-245.0,
Christian Braun,2.5,Over,550.0,
Christian Braun,3.5,Over,1800.0,
Collin Sexton,0.5,Over,-575.0,-520.0
Collin Sexton,1.5,Over,-127.5,-113.5
Collin Sexton,1.5,Under,-105.0,-114.0
Collin Sexton,2.5,Over,240.0,280.0
Collin Sexton,3.5,Over,650.0,750.0
Collin Sexton,4.5,Over,1700.0,
DaQuan Jeffries,0.5,Over,-425.0,
DaQuan Jeffries,1.5,Over,105.0,
DaQuan Jeffries,2.5,Over,320.0,
DaQuan Jeffries,3.5,Over,900.0,
DaQuan Jeffries,4.5,Over,2200.0,
Darius Garland,0.5,Over,,-5000.0
Darius Garland,1.5,Over,-600.0,-620.0
Darius Garland,2.5,Over,-205.0,-194.0
Darius Garland,3.5,Over,122.0,127.0
Darius Garland,3.5,Under,-160.0,-166.0
Darius Garland,4.5,Over,250.0,300.0
Darius Garland,5.5,Over,550.0,600.0
Darius Garland,6.5,Over,1100.0,1100.0
Darius Garland,7.5,Over,2500.0,1700.0
Davion Mitchell,0.5,Over,-255.0,
Davion Mitchell,1.5,Over,172.5,
Davion Mitchell,1.5,Under,-230.0,
Davion Mitchell,2.5,Over,550.0,
Davion Mitchell,3.5,Over,1600.0,
De'Andre Hunter,0.5,Over,-750.0,-720.0
De'Andre Hunter,1.5,Over,-165.0,-164.0
De'Andre Hunter,1.5,Under,124.0,124.0
De'Andre Hunter,2.5,Over,180.0,190.0
De'Andre Hunter,3.5,Over,475.0,500.0
De'Andre Hunter,4.5,Over,1200.0,1100.0
DeMar DeRozan,0.5,Over,-340.0,
