name,threesMade,over_under,DraftKings,FanDuel
Andrew Wiggins,0.5,Over,-800.0,-1000.0
Andrew Wiggins,1.5,Over,-165.0,-184.0
Andrew Wiggins,1.5,Under,,140.0
Andrew Wiggins,2.5,Over,180.0,168.0
Andrew Wiggins,3.5,Over,475.0,420.0
Andrew Wiggins,4.5,Over,1200.0,1000.0
Anfernee Simons,0.5,Over,,-10000.0
Anfernee Simons,1.5,Over,-1000.0,-1100.0
Anfernee Simons,2.5,Over,-285.0,-295.0
Anfernee Simons,3.5,Over,-112.5,-113.5
Anfernee Simons,3.5,Under,-120.0,-114.0
Anfernee Simons,4.5,Over,195.0,200.0
Anfernee Simons,5.5,Over,425.0,400.0
Anfernee Simons,6.5,Over,900.0,830.0
Anfernee Simons,7.5,Over,2000.0,1400.0
Anfernee Simons,8.5,Over,,3000.0
Anthony Edwards,0.5,Over,,-7000.0
Anthony Edwards,1.5,Over,-900.0,-900.0
Anthony Edwards,2.5,Over,-265.0,-265.0
Anthony Edwards,3.5,Over,-2.5,-105.0
Anthony Edwards,3.5,Under,-130.0,-125.0
Anthony Edwards,4.5,Over,210.0,220.0
Anthony Edwards,5.5,Over,475.0,450.0
Anthony Edwards,6.5,Over,950.0,870.0
Anthony Edwards,7.5,Over,2200.0,1500.0
Anthony Edwards,8.5,Over,,3000.0
Bam Adebayo,0.5,Over,-190.0,
Bam Adebayo,1.5,Over,255.0,
Bam Adebayo,2.5,Over,900.0,
Bogdan Bogdanovic,0.5,Over,,-3500.0
Bogdan Bogdanovic,1.5,Over,,-440.0
Bogdan Bogdanovic,2.5,Over,,-143.0
Bogdan Bogdanovic,2.5,Under,,108.0
Bogdan Bogdanovic,3.5,Over,,172.0
Bogdan Bogdanovic,4.5,Over,,390.0
Bogdan Bogdanovic,5.5,Over,,830.0
Bogdan Bogdanovic,6.5,Over,,1500.0
Bogdan Bogdanovic,7.5,Over,,3500.0
Bol Bol,0.5,Over,-235.0,
Bol Bol,1.5,Over,180.0,
Bol Bol,2.5,Over,550.0,
Bol Bol,3.5,Over,1700.0,
Bradley Beal,0.5,Over,-425.0,-460.0
Bradley Beal,1.5,Over,102.5,101.0
Bradley Beal,1.5,Under,-135.0,-132.0
