name,threesMade,over_under,DraftKings,ESPN BET,FanDuel
Aaron Gordon,0.5,Over,-191.5,-190.0,
Aaron Gordon,0.5,Under,145.0,135.0,
Aaron Gordon,1.5,Over,240.0,220.0,
Aaron Gordon,1.5,Under,,-350.0,
Aaron Gordon,2.5,Over,800.0,525.0,
Aaron Gordon,2.5,Under,,-1600.0,
Alperen Sengun,0.5,Over,135.0,135.0,
Alperen Sengun,0.5,Under,,-190.0,
Alperen Sengun,1.5,Over,750.0,525.0,
Alperen Sengun,1.5,Under,,-2000.0,
Amen Thompson,0.5,Over,,180.0,
Amen Thompson,0.5,Under,,-260.0,
Amen Thompson,1.5,Over,,600.0,
Amen Thompson,1.5,Under,,-3000.0,
Andrew Nembhard,0.5,Over,-275.0,-225.0,
Andrew Nembhard,0.5,Under,,160.0,
Andrew Nembhard,1.5,Over,172.5,190.0,
Andrew Nembhard,1.5,Under,-230.0,-310.0,
Andrew Nembhard,2.5,Over,550.0,475.0,
Andrew Nembhard,2.5,Under,,-1400.0,
Bennedict Mathurin,0.5,Over,-500.0,-450.0,-430.0
Bennedict Mathurin,0.5,Under,,250.0,
Bennedict Mathurin,1.5,Over,-107.5,110.0,109.0
Bennedict Mathurin,1.5,Under,-125.0,-140.0,-138.0
Bennedict Mathurin,2.5,Over,285.0,280.0,340.0
Bennedict Mathurin,2.5,Under,,-550.0,
Bennedict Mathurin,3.5,Over,800.0,,900.0
CJ McCollum,0.5,Over,,,-1800.0
CJ McCollum,1.5,Over,-320.0,-350.0,-350.0
CJ McCollum,1.5,Under,,220.0,
CJ McCollum,2.5,Over,-112.5,-115.0,-115.0
CJ McCollum,2.5,Under,-120.0,-115.0,-111.0
CJ McCollum,3.5,Over,215.0,210.0,220.0
CJ McCollum,3.5,Under,,-325.0,
CJ McCollum,4.5,Over,475.0,,500.0
CJ McCollum,5.5,Over,1100.0,,1100.0
CJ McCollum,6.5,Over,,,2700.0
Christian Braun,0.5,Over,-220.0,-190.0,
Christian Braun,0.5,Under,,135.0,
Christian Braun,1.5,Over,205.0,230.0,
Christian Braun,1.5,Under,,-400.0,
Christian Braun,2.5,Over,700.0,550.0,
Christian Braun,2.5,Under,,-2500.0,
De'Aaron Fox,0.5,Over,,,-1250.0
De'Aaron Fox,1.5,Over,-260.0,-260.0,-240.0
De'Aaron Fox,1.5,Under,,180.0,
De'Aaron Fox,2.5,Over,115.0,120.0,124.5
De'Aaron Fox,2.5,Under,-154.0,-160.0,-158.0
De'Aaron Fox,3.5,Over,280.0,260.0,340.0
De'Aaron Fox,3.5,Under,,-450.0,
De'Aaron Fox,4.5,Over,650.0,,750.0
DeMar DeRozan,0.5,Over,-112.5,-110.0,
DeMar DeRozan,0.5,Under,-120.0,-120.0,
DeMar DeRozan,1.5,Over,425.0,380.0,
DeMar DeRozan,1.5,Under,,-800.0,
DeMar DeRozan,2.5,Over,,750.0,
DeMar DeRozan,2.5,Under,,-5000.0,
Dejounte Murray,0.5,Over,-700.0,-700.0,-700.0
Dejounte Murray,0.5,Under,,360.0,
Dejounte Murray,1.5,Over,-150.0,-150.0,-143.0
Dejounte Murray,1.5,Under,114.0,115.0,114.0
Dejounte Murray,2.5,Over,195.0,175.0,220.0
Dejounte Murray,2.5,Under,,-250.0,
Dejounte Murray,3.5,Over,500.0,,600.0
Dejounte Murray,4.5,Over,1300.0,,1300.0
Dillon Brooks,0.5,Over,,,-1200.0
Dillon Brooks,1.5,Over,-290.0,-260.0,-250.0
Dillon Brooks,1.5,Under,,180.0,
Dillon Brooks,2.5,Over,107.0,110.0,123.5
Dillon Brooks,2.5,Under,-145.0,-140.0,-156.0
Dillon Brooks,3.5,Over,250.0,250.0,320.0
Dillon Brooks,3.5,Under,,-425.0,
Dillon Brooks,4.5,Over,600.0,,700.0
Domantas Sabonis,0.5,Over,-132.5,-130.0,
Domantas Sabonis,0.5,Under,100.0,100.0,
Domantas Sabonis,1.5,Over,350.0,,
Fred VanVleet,0.5,Over,,,-1900.0
Fred VanVleet,1.5,Over,-320.0,-350.0,-350.0
Fred VanVleet,1.5,Under,,220.0,
Fred VanVleet,2.5,Over,-105.0,-115.0,-112.5
Fred VanVleet,2.5,Under,-125.0,-115.0,-111.0
Fred VanVleet,3.5,Over,240.0,200.0,220.0
Fred VanVleet,3.5,Under,,-300.0,
Fred VanVleet,4.5,Over,550.0,,500.0
Fred VanVleet,5.5,Over,,,1100.0
Fred VanVleet,6.5,Over,,,2700.0
Gradey Dick,0.5,Over,,,-1300.0
Gradey Dick,1.5,Over,-275.0,-325.0,-270.0
Gradey Dick,1.5,Under,,200.0,
Gradey Dick,2.5,Over,107.5,-105.0,111.0
Gradey Dick,2.5,Under,-140.0,-125.0,-142.0
Gradey Dick,3.5,Over,255.0,210.0,280.0
Gradey Dick,3.5,Under,,-350.0,
Gradey Dick,4.5,Over,600.0,,650.0
Gradey Dick,5.5,Over,,,1400.0
Herbert Jones,0.5,Over,-380.0,-375.0,-400.0
Herbert Jones,0.5,Under,,230.0,
Herbert Jones,1.5,Over,119.5,120.0,118.0
Herbert Jones,1.5,Under,-160.0,-160.0,-148.0
Herbert Jones,2.5,Over,360.0,330.0,390.0
Herbert Jones,2.5,Under,,-600.0,
Herbert Jones,3.5,Over,1000.0,,1000.0
Jabari Smith Jr,0.5,Over,-550.0,-600.0,-550.0
Jabari Smith Jr,0.5,Under,,320.0,
Jabari Smith Jr,1.5,Over,-120.0,-125.0,-112.5
Jabari Smith Jr,1.5,Under,-115.0,-105.0,-111.0
Jabari Smith Jr,2.5,Over,245.0,220.0,280.0
Jabari Smith Jr,2.5,Under,,-375.0,
Jabari Smith Jr,3.5,Over,650.0,,650.0
Jalen Green,0.5,Over,,,-2000.0
Jalen Green,1.5,Over,-360.0,-450.0,-370.0
Jalen Green,1.5,Under,,250.0,
Jalen Green,2.5,Over,-120.0,-125.0,-121.0
Jalen Green,2.5,Under,-115.0,-105.0,-104.0
Jalen Green,3.5,Over,200.0,180.0,210.0
Jalen Green,3.5,Under,,-280.0,
Jalen Green,4.5,Over,450.0,,500.0
Jalen Green,5.5,Over,1000.0,,1000.0
Jalen Green,6.5,Over,,,2400.0
Jamal Murray,0.5,Over,,,-1300.0
Jamal Murray,1.5,Over,-240.0,-225.0,-250.0
