name,threesMade,over_under,DraftKings,ESPN BET,FanDuel
Amir Coffey,0.5,Over,-360.0,,
Amir Coffey,1.5,Over,115.0,115.0,
Amir Coffey,1.5,Under,,-150.0,
Amir Coffey,2.5,Over,330.0,,
Amir Coffey,3.5,Over,900.0,,
Andre Jackson Jr,0.5,Over,,-105.0,
Andre Jackson Jr,0.5,Under,,-125.0,
Andre Jackson Jr,1.5,Over,,400.0,
Andre Jackson Jr,1.5,Under,,-1000.0,
Andre Jackson Jr,2.5,Over,,750.0,
Andre Jackson Jr,2.5,Under,,-5000.0,
Andrew Nembhard,0.5,Over,-310.0,-350.0,-270.0
Andrew Nembhard,0.5,Under,,210.0,
Andrew Nembhard,1.5,Over,145.0,135.0,164.5
Andrew Nembhard,1.5,Under,-195.0,-210.0,-215.0
Andrew Nembhard,2.5,Over,450.0,360.0,550.0
Andrew Nembhard,2.5,Under,,-800.0,
Andrew Nembhard,3.5,Over,,,1500.0
Anthony Davis,0.5,Over,-137.5,-140.0,
Anthony Davis,0.5,Under,105.0,110.0,
Anthony Davis,1.5,Over,350.0,,
Anthony Edwards,0.5,Over,,,-3500.0
Anthony Edwards,1.5,Over,-700.0,,-600.0
Anthony Edwards,2.5,Over,-230.0,,-180.0
Anthony Edwards,3.5,Over,112.0,125.0,135.5
Anthony Edwards,3.5,Under,-145.0,-170.0,-174.0
Anthony Edwards,4.5,Over,245.0,,320.0
Anthony Edwards,5.5,Over,500.0,,700.0
Anthony Edwards,6.5,Over,1200.0,,1400.0
Anthony Edwards,7.5,Over,,,3300.0
Austin Reaves,0.5,Over,,,-2100.0
Austin Reaves,1.5,Over,-360.0,,-390.0
Austin Reaves,2.5,Over,-122.5,-125.0,-127.5
Austin Reaves,2.5,Under,-110.0,-105.0,102.0
Austin Reaves,3.5,Over,195.0,,200.0
Austin Reaves,4.5,Over,450.0,,480.0
Austin Reaves,5.5,Over,1000.0,,1000.0
Austin Reaves,6.5,Over,,,2500.0
Bennedict Mathurin,0.5,Over,-390.0,-500.0,-410.0
Bennedict Mathurin,0.5,Under,,275.0,
Bennedict Mathurin,1.5,Over,115.0,100.0,114.5
Bennedict Mathurin,1.5,Under,-154.0,-130.0,-146.0
Bennedict Mathurin,2.5,Over,340.0,275.0,380.0
Bennedict Mathurin,2.5,Under,,-500.0,
Bennedict Mathurin,3.5,Over,950.0,,950.0
Bradley Beal,0.5,Over,,,-1000.0
Bradley Beal,1.5,Over,-245.0,,-200.0
Bradley Beal,2.5,Over,122.0,125.0,148.0
Bradley Beal,2.5,Under,-160.0,-170.0,-188.0
Bradley Beal,3.5,Over,300.0,,390.0
Bradley Beal,4.5,Over,750.0,,850.0
Brook Lopez,0.5,Over,,,-800.0
Brook Lopez,1.5,Over,-168.0,-200.0,-168.5
Brook Lopez,1.5,Under,130.0,130.0,134.0
Brook Lopez,2.5,Over,170.0,150.0,195.0
Brook Lopez,2.5,Under,,-240.0,
Brook Lopez,3.5,Over,450.0,340.0,500.0
Brook Lopez,3.5,Under,,-700.0,
Brook Lopez,4.5,Over,1100.0,,1200.0
Caris LeVert,0.5,Over,-450.0,,
Caris LeVert,1.5,Over,-105.0,125.0,
Caris LeVert,1.5,Under,,-170.0,
Caris LeVert,2.5,Over,275.0,,
Caris LeVert,3.5,Over,700.0,,
Cason Wallace,0.5,Over,-255.0,,
Cason Wallace,1.5,Over,170.0,145.0,
Cason Wallace,1.5,Under,,-210.0,
Cason Wallace,2.5,Over,550.0,,
Chris Paul,0.5,Over,-700.0,,-600.0
Chris Paul,1.5,Over,-150.0,-130.0,-126.5
Chris Paul,1.5,Under,114.0,100.0,100.0
Chris Paul,2.5,Over,195.0,,250.0
Chris Paul,3.5,Over,500.0,,700.0
Damian Lillard,1.5,Over,,,-1050.0
Damian Lillard,2.5,Over,-350.0,-375.0,-320.0
Damian Lillard,2.5,Under,,220.0,
Damian Lillard,3.5,Over,-142.5,-140.0,-131.0
Damian Lillard,3.5,Under,110.0,105.0,104.0
Damian Lillard,4.5,Over,150.0,145.0,170.0
Damian Lillard,4.5,Under,,-230.0,
Damian Lillard,5.5,Over,310.0,,350.0
Damian Lillard,6.5,Over,650.0,,750.0
Damian Lillard,7.5,Over,,,1400.0
Darius Garland,0.5,Over,,,-1800.0
Darius Garland,1.5,Over,-380.0,,-350.0
Darius Garland,2.5,Over,-132.5,-115.0,-117.5
Darius Garland,2.5,Under,100.0,-115.0,-106.0
Darius Garland,3.5,Over,175.0,,220.0
Darius Garland,4.5,Over,380.0,,500.0
Darius Garland,5.5,Over,850.0,,1000.0
Darius Garland,6.5,Over,,,2500.0
Dean Wade,0.5,Over,-500.0,,-380.0
Dean Wade,1.5,Over,-115.0,100.0,119.0
Dean Wade,1.5,Under,,-130.0,-150.0
Dean Wade,2.5,Over,245.0,,370.0
Dean Wade,3.5,Over,600.0,,950.0
Derrick Jones,0.5,Over,-145.0,-130.0,
Derrick Jones,0.5,Under,,100.0,
Derrick Jones,1.5,Over,320.0,,
Derrick Jones,2.5,Over,1100.0,,
Derrick White,0.5,Over,,,-3500.0
Derrick White,1.5,Over,-650.0,,-650.0
Derrick White,2.5,Over,-205.0,-240.0,-210.0
Derrick White,2.5,Under,,150.0,
Derrick White,3.5,Over,125.0,115.0,120.0
Derrick White,3.5,Under,-166.0,-160.0,-154.0
Derrick White,4.5,Over,270.0,230.0,260.0
Derrick White,4.5,Under,,-400.0,
Derrick White,5.5,Over,550.0,,550.0
Derrick White,6.5,Over,1200.0,,1100.0
Derrick White,7.5,Over,,,2400.0
Desmond Bane,0.5,Over,,,-1700.0
Desmond Bane,1.5,Over,-450.0,,-360.0
Desmond Bane,2.5,Over,-145.0,-135.0,-122.5
Desmond Bane,2.5,Under,110.0,105.0,-102.0
Desmond Bane,3.5,Over,160.0,,210.0
Desmond Bane,4.5,Over,350.0,,500.0
Desmond Bane,5.5,Over,750.0,,1000.0
Desmond Bane,6.5,Over,,,2400.0
Devin Booker,0.5,Over,,,-1800.0
Devin Booker,1.5,Over,-370.0,,-340.0
Devin Booker,2.5,Over,-127.5,-120.0,-117.5
Devin Booker,2.5,Under,-105.0,-110.0,-106.0
Devin Booker,3.5,Over,180.0,,220.0
Devin Booker,4.5,Over,400.0,,500.0
Devin Booker,5.5,Over,800.0,,950.0
Devin Booker,6.5,Over,,,2300.0
Devin Vassell,0.5,Over,,,-1150.0
Devin Vassell,1.5,Over,-275.0,,-230.0
Devin Vassell,2.5,Over,107.5,115.0,124.5
Devin Vassell,2.5,Under,-140.0,-150.0,-160.0
Devin Vassell,3.5,Over,260.0,,340.0
Devin Vassell,4.5,Over,600.0,,750.0
Donovan Mitchell,1.5,Over,,,-950.0
Donovan Mitchell,2.5,Over,-320.0,,-280.0
Donovan Mitchell,3.5,Over,-132.5,-110.0,-111.5
Donovan Mitchell,3.5,Under,100.0,-120.0,-113.0
Donovan Mitchell,4.5,Over,155.0,,200.0
Donovan Mitchell,5.5,Over,320.0,,420.0
Donovan Mitchell,6.5,Over,600.0,,800.0
Donovan Mitchell,7.5,Over,1200.0,,1600.0
Donte DiVincenzo,1.5,Over,-380.0,,
Donte DiVincenzo,2.5,Over,-122.5,-130.0,
Donte DiVincenzo,2.5,Under,-110.0,100.0,
Donte DiVincenzo,3.5,Over,200.0,,
Donte DiVincenzo,4.5,Over,450.0,,
Donte DiVincenzo,5.5,Over,1000.0,,
Evan Mobley,0.5,Over,-250.0,-190.0,
Evan Mobley,0.5,Under,,135.0,
Evan Mobley,1.5,Over,172.5,,
Evan Mobley,1.5,Under,-230.0,,
Evan Mobley,2.5,Over,550.0,,
Georges Niang,0.5,Over,-425.0,,
Georges Niang,1.5,Over,-105.0,110.0,
Georges Niang,1.5,Under,,-140.0,
Georges Niang,2.5,Over,260.0,,
Georges Niang,3.5,Over,650.0,,
Giannis Antetokounmpo,0.5,Over,,260.0,
Giannis Antetokounmpo,0.5,Under,,-475.0,
Gradey Dick,0.5,Over,,,-1100.0
Gradey Dick,1.5,Over,-220.0,-230.0,-220.0
Gradey Dick,1.5,Under,,145.0,
Gradey Dick,2.5,Over,127.5,130.0,125.5
Gradey Dick,2.5,Under,-166.0,-200.0,-162.0
Gradey Dick,3.5,Over,300.0,,320.0
Gradey Dick,4.5,Over,700.0,,700.0
Harrison Barnes,0.5,Over,-350.0,,
Harrison Barnes,1.5,Over,127.5,130.0,
Harrison Barnes,1.5,Under,-166.0,-180.0,
Harrison Barnes,2.5,Over,390.0,,
Harrison Barnes,3.5,Over,1100.0,,
Isaiah Joe,0.5,Over,-650.0,,
Isaiah Joe,1.5,Over,-165.0,-170.0,
Isaiah Joe,1.5,Under,,125.0,
Isaiah Joe,2.5,Over,165.0,,
Isaiah Joe,3.5,Over,370.0,,
Isaiah Joe,4.5,Over,800.0,,
Jaden McDaniels,0.5,Over,-295.0,,
Jaden McDaniels,1.5,Over,152.0,150.0,
Jaden McDaniels,1.5,Under,-200.0,-215.0,
Jaden McDaniels,2.5,Over,500.0,,
Jalen Williams,0.5,Over,-650.0,,-800.0
Jalen Williams,1.5,Over,-132.5,-160.0,-154.0
Jalen Williams,1.5,Under,100.0,120.0,124.0
Jalen Williams,2.5,Over,220.0,,200.0
Jalen Williams,3.5,Over,600.0,,550.0
Jalen Williams,4.5,Over,,,1300.0
James Harden,0.5,Over,,,-2400.0
James Harden,1.5,Over,-450.0,,-440.0
James Harden,2.5,Over,-147.5,-135.0,-143.0
James Harden,2.5,Under,114.0,105.0,114.0
James Harden,3.5,Over,155.0,,180.0
James Harden,4.5,Over,340.0,,420.0
James Harden,5.5,Over,750.0,,800.0
James Harden,6.5,Over,,,2000.0
Jaren Jackson Jr,0.5,Over,,,-700.0
Jaren Jackson Jr,1.5,Over,-168.0,-140.0,-149.5
Jaren Jackson Jr,1.5,Under,130.0,110.0,120.0
Jaren Jackson Jr,2.5,Over,170.0,,210.0
Jaren Jackson Jr,3.5,Over,450.0,,550.0
Jaren Jackson Jr,4.5,Over,1200.0,,1300.0
Jaylen Brown,0.5,Over,,,-1100.0
Jaylen Brown,1.5,Over,-245.0,-220.0,-220.0
Jaylen Brown,1.5,Under,,140.0,
Jaylen Brown,2.5,Over,130.0,140.0,139.0
Jaylen Brown,2.5,Under,-180.0,-220.0,-178.0
Jaylen Brown,3.5,Over,310.0,330.0,360.0
Jaylen Brown,3.5,Under,,-650.0,
Jaylen Brown,4.5,Over,750.0,,800.0
Jaylen Wells,0.5,Over,,,-750.0
Jaylen Wells,1.5,Over,-172.5,-170.0,-166.0
Jaylen Wells,1.5,Under,135.0,125.0,134.0
Jaylen Wells,2.5,Over,175.0,,180.0
Jaylen Wells,3.5,Over,450.0,,470.0
Jaylen Wells,4.5,Over,1200.0,,1000.0
Jayson Tatum,1.5,Over,,,-1100.0
Jayson Tatum,2.5,Over,-350.0,-350.0,-320.0
Jayson Tatum,2.5,Under,,210.0,
Jayson Tatum,3.5,Over,-132.5,-130.0,-124.0
Jayson Tatum,3.5,Under,100.0,100.0,100.0
Jayson Tatum,4.5,Over,160.0,165.0,180.0
Jayson Tatum,4.5,Under,,-260.0,
Jayson Tatum,5.5,Over,330.0,,380.0
Jayson Tatum,6.5,Over,650.0,,700.0
Jayson Tatum,7.5,Over,,,1500.0
Jeremy Sochan,0.5,Over,,-110.0,
Jeremy Sochan,0.5,Under,,-120.0,
John Konchar,1.5,Over,105.0,115.0,
John Konchar,1.5,Under,-135.0,-150.0,
Jrue Holiday,0.5,Over,-525.0,,-550.0
Jrue Holiday,1.5,Over,-117.5,-125.0,-121.0
Jrue Holiday,1.5,Under,-115.0,-105.0,-104.0
Jrue Holiday,2.5,Over,255.0,,260.0
Jrue Holiday,3.5,Over,700.0,,700.0
Julian Champagnie,0.5,Over,-320.0,,
Julian Champagnie,1.5,Over,125.0,125.0,
Julian Champagnie,1.5,Under,,-170.0,
Julian Champagnie,2.5,Over,340.0,,
Julian Champagnie,3.5,Over,900.0,,
Julius Randle,0.5,Over,,,-700.0
Julius Randle,1.5,Over,-173.0,-170.0,-138.5
Julius Randle,1.5,Under,130.0,125.0,112.0
Julius Randle,2.5,Over,170.0,,220.0
Julius Randle,3.5,Over,425.0,,600.0
Julius Randle,4.5,Over,1200.0,,1400.0
Keldon Johnson,0.5,Over,-250.0,,
Keldon Johnson,1.5,Over,165.0,165.0,
Keldon Johnson,1.5,Under,,-240.0,
Keldon Johnson,2.5,Over,500.0,,
Kevin Durant,0.5,Over,,,-1050.0
Kevin Durant,1.5,Over,-245.0,,-220.0
Kevin Durant,2.5,Over,122.0,135.0,137.5
Kevin Durant,2.5,Under,-160.0,-190.0,-180.0
Kevin Durant,3.5,Over,300.0,,370.0
Kevin Durant,4.5,Over,700.0,,850.0
Kevin Porter Jr,0.5,Over,-285.0,-150.0,
Kevin Porter Jr,0.5,Under,,115.0,
Kevin Porter Jr,1.5,Over,145.0,,
Kevin Porter Jr,2.5,Over,450.0,,
Kevin Porter Jr,3.5,Over,1200.0,,
Khris Middleton,0.5,Over,-500.0,-500.0,-550.0
Khris Middleton,0.5,Under,,275.0,
Khris Middleton,1.5,Over,-112.5,-110.0,-117.5
Khris Middleton,1.5,Under,-120.0,-120.0,-106.0
Khris Middleton,2.5,Over,260.0,240.0,270.0
Khris Middleton,2.5,Under,,-425.0,
Khris Middleton,3.5,Over,750.0,,750.0
Kris Dunn,0.5,Over,-255.0,-215.0,
Kris Dunn,0.5,Under,,150.0,
Kris Dunn,1.5,Over,175.0,,
Kris Dunn,2.5,Over,550.0,,
Kristaps Porzingis,0.5,Over,,,-750.0
Kristaps Porzingis,1.5,Over,-165.0,-180.0,-169.5
Kristaps Porzingis,1.5,Under,124.0,125.0,136.0
Kristaps Porzingis,2.5,Over,175.0,165.0,175.0
Kristaps Porzingis,2.5,Under,,-260.0,
Kristaps Porzingis,3.5,Over,475.0,,460.0
