name,threesMade,over_under,DraftKings,ESPN BET,FanDuel
Aaron Wiggins,0.5,Over,-550.0,,-440.0
Aaron Wiggins,1.5,Over,-130.0,-105.0,103.5
Aaron Wiggins,1.5,Under,,-125.0,-130.0
Aaron Wiggins,2.5,Over,230.0,,320.0
Aaron Wiggins,3.5,Over,600.0,,800.0
Aaron Wiggins,4.5,Over,1700.0,,
Alex Caruso,0.5,Over,-240.0,,
Alex Caruso,1.5,Over,170.0,160.0,
Alex Caruso,1.5,Under,,-225.0,
Alex Caruso,2.5,Over,500.0,,
Alex Caruso,3.5,Over,1500.0,,
Anfernee Simons,0.5,Over,,,-3500.0
Anfernee Simons,1.5,Over,-800.0,,-650.0
Anfernee Simons,2.5,Over,-245.0,,-210.0
Anfernee Simons,3.5,Over,-2.5,100.0,111.0
Anfernee Simons,3.5,Under,-130.0,-130.0,-142.0
Anfernee Simons,4.5,Over,210.0,,250.0
Anfernee Simons,5.5,Over,425.0,,550.0
Anfernee Simons,6.5,Over,950.0,,1000.0
Anfernee Simons,7.5,Over,1900.0,,2100.0
Cason Wallace,0.5,Over,-300.0,,
Cason Wallace,1.5,Over,142.5,140.0,
Cason Wallace,1.5,Under,-188.0,-200.0,
Cason Wallace,2.5,Over,450.0,,
Cason Wallace,3.5,Over,1400.0,,
Deni Avdija,0.5,Over,-380.0,,-310.0
Deni Avdija,1.5,Over,122.0,125.0,144.5
Deni Avdija,1.5,Under,-160.0,-170.0,-186.0
Deni Avdija,2.5,Over,360.0,,480.0
Deni Avdija,3.5,Over,1000.0,,1200.0
Deni Avdija,4.5,Over,2800.0,,
Donovan Clingan,0.5,Over,,220.0,
Donovan Clingan,0.5,Under,,-350.0,
Isaiah Joe,0.5,Over,-1200.0,,-1150.0
Isaiah Joe,1.5,Over,-265.0,,-250.0
Isaiah Joe,2.5,Over,102.5,105.0,119.0
Isaiah Joe,2.5,Under,-135.0,-140.0,-150.0
Isaiah Joe,3.5,Over,235.0,,290.0
Isaiah Joe,4.5,Over,500.0,,650.0
Isaiah Joe,5.5,Over,1000.0,,1200.0
Isaiah Joe,6.5,Over,2200.0,,
Jalen Williams,0.5,Over,-550.0,,-550.0
Jalen Williams,1.5,Over,-117.5,-110.0,-111.5
Jalen Williams,1.5,Under,-120.0,-120.0,-113.0
Jalen Williams,2.5,Over,255.0,,280.0
Jalen Williams,3.5,Over,700.0,,700.0
Jalen Williams,4.5,Over,1900.0,,
Jerami Grant,0.5,Over,-1000.0,,-1000.0
Jerami Grant,1.5,Over,-197.5,-190.0,-195.0
Jerami Grant,1.5,Under,150.0,135.0,
Jerami Grant,2.5,Over,145.0,,145.5
Jerami Grant,2.5,Under,,,-188.0
Jerami Grant,3.5,Over,370.0,,370.0
Jerami Grant,4.5,Over,950.0,,750.0
Jerami Grant,5.5,Over,2200.0,,
Scoot Henderson,0.5,Over,-320.0,,-330.0
Scoot Henderson,1.5,Over,135.0,125.0,134.5
Scoot Henderson,1.5,Under,-180.0,-170.0,-170.0
Scoot Henderson,2.5,Over,390.0,,440.0
Scoot Henderson,3.5,Over,1100.0,,1100.0
Shaedon Sharpe,0.5,Over,-475.0,,-490.0
Shaedon Sharpe,1.5,Over,-110.0,-105.0,-112.5
Shaedon Sharpe,1.5,Under,-120.0,-125.0,-111.0
Shaedon Sharpe,2.5,Over,270.0,,270.0
Shaedon Sharpe,3.5,Over,700.0,,700.0
Shaedon Sharpe,4.5,Over,2000.0,,
Shai Gilgeous-Alexander,0.5,Over,-550.0,,-550.0
Shai Gilgeous-Alexander,1.5,Over,-117.5,-110.0,-117.5
Shai Gilgeous-Alexander,1.5,Under,-120.0,-120.0,-106.0
Shai Gilgeous-Alexander,2.5,Over,255.0,,270.0
Shai Gilgeous-Alexander,3.5,Over,700.0,,700.0
Shai Gilgeous-Alexander,4.5,Over,1800.0,,
Toumani Camara,0.5,Over,-320.0,,-320.0
Toumani Camara,1.5,Over,142.5,130.0,134.5
Toumani Camara,1.5,Under,-188.0,-180.0,-172.0
Toumani Camara,2.5,Over,450.0,,450.0
Toumani Camara,3.5,Over,1400.0,,1100.0
