name,threesMade,over_under,DraftKings,ESPN BET,FanDuel
Alex Sarr,0.5,Over,-360.0,-425.0,
Alex Sarr,0.5,Under,,240.0,
Alex Sarr,1.5,Over,117.5,115.0,
Alex Sarr,1.5,Under,-154.0,-160.0,
Alex Sarr,2.5,Over,350.0,300.0,
Alex Sarr,2.5,Under,,-600.0,
Alex Sarr,3.5,Over,900.0,,
Alperen Sengun,0.5,Over,145.0,150.0,
Alperen Sengun,0.5,Under,,-240.0,
Alperen Sengun,1.5,Over,750.0,550.0,
Alperen Sengun,1.5,Under,,-2500.0,
Amen Thompson,0.5,Over,-140.0,-115.0,
Amen Thompson,0.5,Under,,-115.0,
Amen Thompson,1.5,Over,340.0,360.0,
Amen Thompson,1.5,Under,,-800.0,
Amen Thompson,2.5,Over,,700.0,
Amen Thompson,2.5,Under,,-4000.0,
Andrew Wiggins,0.5,Over,,,-1250.0
Andrew Wiggins,1.5,Over,-240.0,,-240.0
Andrew Wiggins,2.5,Over,122.0,125.0,124.5
Andrew Wiggins,2.5,Under,-160.0,-170.0,-158.0
Andrew Wiggins,3.5,Over,300.0,,320.0
Andrew Wiggins,4.5,Over,750.0,,700.0
Anthony Davis,0.5,Over,-220.0,-220.0,
Anthony Davis,0.5,Under,165.0,140.0,
Anthony Davis,1.5,Over,205.0,220.0,
Anthony Davis,1.5,Under,,-375.0,
Anthony Davis,2.5,Over,750.0,475.0,
Anthony Davis,2.5,Under,,-1400.0,
Anthony Edwards,1.5,Over,,,-1000.0
Anthony Edwards,2.5,Over,-320.0,-310.0,-290.0
Anthony Edwards,2.5,Under,,190.0,
Anthony Edwards,3.5,Over,-132.5,-110.0,-116.5
Anthony Edwards,3.5,Under,100.0,-120.0,-108.0
Anthony Edwards,4.5,Over,160.0,185.0,190.0
Anthony Edwards,4.5,Under,,-300.0,
Anthony Edwards,5.5,Over,340.0,,440.0
Anthony Edwards,6.5,Over,700.0,,800.0
Anthony Edwards,7.5,Over,,,1800.0
Austin Reaves,0.5,Over,,,-1350.0
Austin Reaves,1.5,Over,-295.0,-300.0,-260.0
Austin Reaves,1.5,Under,,185.0,
Austin Reaves,2.5,Over,102.5,100.0,114.5
Austin Reaves,2.5,Under,-135.0,-130.0,-146.0
Austin Reaves,3.5,Over,250.0,240.0,310.0
Austin Reaves,3.5,Under,,-425.0,
Austin Reaves,4.5,Over,600.0,,700.0
Bam Adebayo,0.5,Over,-107.5,100.0,
Bam Adebayo,0.5,Under,-125.0,-130.0,
Bam Adebayo,1.5,Over,450.0,,
Bilal Coulibaly,0.5,Over,-330.0,,
Bilal Coulibaly,1.5,Over,127.5,130.0,
Bilal Coulibaly,1.5,Under,-166.0,-200.0,
Bilal Coulibaly,2.5,Over,380.0,,
Bilal Coulibaly,3.5,Over,1100.0,,
Bradley Beal,0.5,Over,-600.0,-600.0,-480.0
Bradley Beal,0.5,Under,,320.0,
Bradley Beal,1.5,Over,-130.0,-125.0,-105.5
Bradley Beal,1.5,Under,100.0,-105.0,-120.0
Bradley Beal,2.5,Over,235.0,210.0,290.0
