name,threesMade,over_under,DraftKings,ESPN BET,FanDuel
Aaron Gordon,0.5,Over,-205.0,-215.0,
Aaron Gordon,0.5,Under,,150.0,
Aaron Gordon,1.5,Over,220.0,,
Aaron Gordon,2.5,Over,750.0,,
Andrew Wiggins,0.5,Over,,,-825.0
Andrew Wiggins,1.5,Over,-180.0,-170.0,-157.33333333333334
Andrew Wiggins,1.5,Under,135.0,125.0,123.0
Andrew Wiggins,2.5,Over,160.0,,199.0
Andrew Wiggins,2.5,Under,,,-275.0
Andrew Wiggins,3.5,Over,400.0,,550.0
Andrew Wiggins,3.5,Under,,,-900.0
Andrew Wiggins,4.5,Over,1100.0,,1100.0
Andrew Wiggins,4.5,Under,,,-4000.0
Anthony Davis,0.5,Over,-157.0,-140.0,
Anthony Davis,0.5,Under,120.0,110.0,
Anthony Davis,1.5,Over,290.0,,
Anthony Davis,2.5,Over,1100.0,,
Anthony Edwards,0.5,Over,,,-7250.0
Anthony Edwards,1.5,Over,,,-850.0
Anthony Edwards,2.5,Over,-240.0,-240.0,-255.0
Anthony Edwards,2.5,Under,,150.0,194.0
Anthony Edwards,3.5,Over,107.5,110.0,32.666666666666664
Anthony Edwards,3.5,Under,-140.0,-150.0,-129.0
Anthony Edwards,4.5,Over,225.0,230.0,215.0
Anthony Edwards,4.5,Under,,-400.0,-300.0
Anthony Edwards,5.5,Over,450.0,,480.0
Anthony Edwards,5.5,Under,,,-750.0
Anthony Edwards,6.5,Over,1000.0,,900.0
Anthony Edwards,6.5,Under,,,-3000.0
Anthony Edwards,7.5,Over,,,1900.0
Austin Reaves,0.5,Over,,,-2050.0
Austin Reaves,1.5,Over,-320.0,,-315.0
Austin Reaves,1.5,Under,,,225.0
Austin Reaves,2.5,Over,-107.5,100.0,-35.333333333333336
Austin Reaves,2.5,Under,-125.0,-130.0,-126.5
Austin Reaves,3.5,Over,230.0,,245.0
Austin Reaves,3.5,Under,,,-350.0
Austin Reaves,4.5,Over,500.0,,600.0
Austin Reaves,4.5,Under,,,-1100.0
Austin Reaves,5.5,Over,1300.0,,1300.0
Austin Reaves,5.5,Under,,,-4500.0
Bradley Beal,0.5,Over,,,-1275.0
Bradley Beal,1.5,Over,-235.0,,-240.0
Bradley Beal,1.5,Under,,,182.0
Bradley Beal,2.5,Over,127.5,115.0,129.33333333333334
Bradley Beal,2.5,Under,-166.0,-150.0,-169.0
Bradley Beal,3.5,Over,330.0,,340.0
Bradley Beal,3.5,Under,,,-490.0
Bradley Beal,4.5,Over,800.0,,750.0
Bradley Beal,4.5,Under,,,-2000.0
Bradley Beal,5.5,Under,,,-8000.0
Brandin Podziemski,0.5,Over,-195.0,-170.0,
Brandin Podziemski,0.5,Under,,125.0,
Brandin Podziemski,1.5,Over,225.0,,
Brandin Podziemski,2.5,Over,700.0,,
Bronny James,0.5,Over,,200.0,
Bronny James,0.5,Under,,-300.0,
Buddy Hield,0.5,Over,,,-1075.0
Buddy Hield,1.5,Over,-200.0,,-210.0
Buddy Hield,1.5,Under,,,162.0
Buddy Hield,2.5,Over,137.5,125.0,133.66666666666666
Buddy Hield,2.5,Under,-180.0,-170.0,-175.0
Buddy Hield,3.5,Over,310.0,,330.0
Buddy Hield,3.5,Under,,,-470.0
Buddy Hield,4.5,Over,650.0,,700.0
Buddy Hield,4.5,Under,,,-1600.0
Buddy Hield,5.5,Under,,,-7000.0
Caleb Martin,0.5,Over,-191.5,-200.0,
Caleb Martin,0.5,Under,145.0,140.0,
Caleb Martin,1.5,Over,235.0,210.0,
Caleb Martin,1.5,Under,,-325.0,
Caleb Martin,2.5,Over,800.0,500.0,
