name,threesMade,over_under,DraftKings,FanDuel
Aaron Gordon,0.5,Over,-250.0,
Aaron Gordon,1.5,Over,180.0,
Aaron Gordon,2.5,Over,550.0,
Aaron Gordon,3.5,Over,1800.0,
Aaron Nesmith,0.5,Over,-310.0,-390.0
Aaron Nesmith,1.5,Over,130.0,126.0
Aaron Nesmith,1.5,Under,-175.0,-166.0
Aaron Nesmith,2.5,Over,390.0,400.0
Aaron Nesmith,3.5,Over,1000.0,1000.0
Alexandre Sarr,0.5,Over,-475.0,-530.0
Alexandre Sarr,1.5,Over,-107.5,-105.0
Alexandre Sarr,1.5,Under,-125.0,-125.0
Alexandre Sarr,2.5,Over,290.0,300.0
Alexandre Sarr,3.5,Over,750.0,830.0
Alexandre Sarr,4.5,Over,1900.0,
Andrew Nembhard,0.5,Over,-210.0,
Andrew Nembhard,1.5,Over,215.0,
Andrew Nembhard,2.5,Over,700.0,
Andrew Nembhard,3.5,Over,2000.0,
Andrew Wiggins,0.5,Over,-1000.0,-1200.0
Andrew Wiggins,1.5,Over,-194.0,-225.0
Andrew Wiggins,1.5,Under,145.0,
Andrew Wiggins,2.5,Over,145.0,137.0
Andrew Wiggins,2.5,Under,,-182.0
Andrew Wiggins,3.5,Over,370.0,340.0
Andrew Wiggins,4.5,Over,950.0,800.0
Andrew Wiggins,5.5,Over,2200.0,1500.0
Anfernee Simons,0.5,Over,,-7000.0
Anfernee Simons,1.5,Over,-800.0,-850.0
Anfernee Simons,2.5,Over,-245.0,-260.0
Anfernee Simons,3.5,Over,-2.5,100.0
Anfernee Simons,3.5,Under,-130.0,-132.0
Anfernee Simons,4.5,Over,205.0,230.0
Anfernee Simons,5.5,Over,425.0,480.0
Anfernee Simons,6.5,Over,950.0,1000.0
Anfernee Simons,7.5,Over,1800.0,1700.0
Anthony Edwards,1.5,Over,-1400.0,-1400.0
Anthony Edwards,2.5,Over,-380.0,-340.0
Anthony Edwards,3.5,Over,-150.0,-137.0
Anthony Edwards,3.5,Under,114.0,104.0
Anthony Edwards,4.5,Over,140.0,170.0
Anthony Edwards,5.5,Over,300.0,340.0
Anthony Edwards,6.5,Over,600.0,630.0
Anthony Edwards,7.5,Over,1200.0,1100.0
Anthony Edwards,8.5,Over,2500.0,2000.0
Bam Adebayo,0.5,Over,-165.0,
Bam Adebayo,1.5,Over,295.0,
Bam Adebayo,2.5,Over,1100.0,
Bennedict Mathurin,0.5,Over,,-400.0
Bennedict Mathurin,1.5,Over,,118.0
Bennedict Mathurin,1.5,Under,,-154.0
Bennedict Mathurin,2.5,Over,,350.0
Bennedict Mathurin,3.5,Over,,900.0
Bilal Coulibaly,0.5,Over,-290.0,-310.0
Bilal Coulibaly,1.5,Over,157.5,162.0
Bilal Coulibaly,1.5,Under,-210.0,-220.0
Bilal Coulibaly,2.5,Over,500.0,520.0
Bilal Coulibaly,3.5,Over,1500.0,1400.0
Cade Cunningham,0.5,Over,-1400.0,-1800.0
Cade Cunningham,1.5,Over,-240.0,-265.0
Cade Cunningham,2.5,Over,125.0,125.0
Cade Cunningham,2.5,Under,-166.0,-166.0
Cade Cunningham,3.5,Over,310.0,310.0
Cade Cunningham,4.5,Over,700.0,700.0
Cade Cunningham,5.5,Over,1800.0,1500.0
Cameron Johnson,0.5,Over,,-5000.0
Cameron Johnson,1.5,Over,-525.0,-590.0
Cameron Johnson,2.5,Over,-165.0,-180.0
Cameron Johnson,2.5,Under,124.0,134.0
Cameron Johnson,3.5,Over,145.0,146.0
Cameron Johnson,4.5,Over,330.0,330.0
Cameron Johnson,5.5,Over,750.0,680.0
Cameron Johnson,6.5,Over,1600.0,1300.0
Cameron Johnson,7.5,Over,,2500.0
Caris LeVert,0.5,Over,,-500.0
Caris LeVert,1.5,Over,,-102.0
Caris LeVert,1.5,Under,,-130.0
Caris LeVert,2.5,Over,,285.0
Caris LeVert,3.5,Over,,750.0
Christian Braun,0.5,Over,-190.0,
Christian Braun,1.5,Over,235.0,
Christian Braun,2.5,Over,900.0,
Coby White,0.5,Over,,-4000.0
Coby White,1.5,Over,-550.0,-500.0
Coby White,2.5,Over,-170.5,-154.0
Coby White,2.5,Under,130.0,116.0
Coby White,3.5,Over,135.0,164.0
Coby White,4.5,Over,300.0,370.0
Coby White,5.5,Over,600.0,800.0
Coby White,6.5,Over,1400.0,1400.0
Coby White,7.5,Over,,3000.0
Davion Mitchell,0.5,Over,-250.0,
Davion Mitchell,1.5,Over,175.0,
Davion Mitchell,2.5,Over,600.0,
Davion Mitchell,3.5,Over,1800.0,
DeMar DeRozan,0.5,Over,-380.0,-400.0
DeMar DeRozan,1.5,Over,119.5,125.0
DeMar DeRozan,1.5,Under,-160.0,-166.0
DeMar DeRozan,2.5,Over,380.0,400.0
DeMar DeRozan,3.5,Over,1100.0,1100.0
Deni Avdija,0.5,Over,-575.0,-520.0
Deni Avdija,1.5,Over,-117.5,-107.0
Deni Avdija,1.5,Under,-115.0,-122.0
Deni Avdija,2.5,Over,250.0,285.0
Deni Avdija,3.5,Over,700.0,800.0
Deni Avdija,4.5,Over,2000.0,
Domantas Sabonis,0.5,Over,-185.0,
Domantas Sabonis,0.5,Under,140.0,
Domantas Sabonis,1.5,Over,255.0,
Domantas Sabonis,2.5,Over,950.0,
Duncan Robinson,0.5,Over,-1000.0,
Duncan Robinson,1.5,Over,-220.0,
Duncan Robinson,2.5,Over,120.0,
Duncan Robinson,3.5,Over,280.0,
Duncan Robinson,4.5,Over,600.0,
Duncan Robinson,5.5,Over,1300.0,
Dyson Daniels,0.5,Over,-168.0,
Dyson Daniels,0.5,Under,130.0,
Dyson Daniels,1.5,Over,275.0,
Dyson Daniels,2.5,Over,1100.0,
Georges Niang,0.5,Over,,-1800.0
Georges Niang,1.5,Over,,-290.0
Georges Niang,2.5,Over,,101.0
Georges Niang,2.5,Under,,-132.0
Georges Niang,3.5,Over,,240.0
Georges Niang,4.5,Over,,550.0
Georges Niang,5.5,Over,,1100.0
Georges Niang,6.5,Over,,1800.0
Guerschon Yabusele,0.5,Over,-370.0,-330.0
Guerschon Yabusele,1.5,Over,122.0,148.0
Guerschon Yabusele,1.5,Under,-160.0,-200.0
Guerschon Yabusele,2.5,Over,360.0,470.0
Guerschon Yabusele,3.5,Over,1000.0,1300.0
Guerschon Yabusele,4.5,Over,2500.0,
Jaden McDaniels,0.5,Over,-550.0,-460.0
Jaden McDaniels,1.5,Over,-117.5,102.0
Jaden McDaniels,1.5,Under,-115.0,-136.0
Jaden McDaniels,2.5,Over,255.0,320.0
Jaden McDaniels,3.5,Over,750.0,870.0
Jaden McDaniels,4.5,Over,2000.0,
Jalen Williams,0.5,Over,-550.0,-500.0
Jalen Williams,1.5,Over,-117.5,101.0
Jalen Williams,1.5,Under,-115.0,-132.0
Jalen Williams,2.5,Over,260.0,320.0
Jalen Williams,3.5,Over,750.0,900.0
Jalen Williams,4.5,Over,2000.0,
Jamal Murray,0.5,Over,-1400.0,-2200.0
Jamal Murray,1.5,Over,-280.0,-320.0
Jamal Murray,2.5,Over,107.5,-102.0
Jamal Murray,2.5,Under,-140.0,-130.0
Jamal Murray,3.5,Over,215.0,250.0
Jamal Murray,4.5,Over,550.0,600.0
Jamal Murray,5.5,Over,1300.0,1200.0
Jamal Murray,6.5,Over,,2500.0
James Harden,0.5,Over,,-4000.0
James Harden,1.5,Over,-500.0,-480.0
James Harden,2.5,Over,-157.0,-151.0
James Harden,2.5,Under,120.0,116.0
James Harden,3.5,Over,150.0,172.0
James Harden,4.5,Over,340.0,410.0
James Harden,5.5,Over,750.0,830.0
James Harden,6.5,Over,1700.0,1500.0
James Harden,7.5,Over,,3500.0
