,threesMade,name,player_id,game_id,game_date,season,team,height,exp,daysBetweenGames,gamesInFive,gamesInThree,oppGamesFive,oppGamesThree,oppDaysLastGame,netRest,home,tmGameCt,Starter,mvAvgstart,mvAvgThrees,mvAvgUsage,mvAvgOffRating,mvAvgMarginOffRating,mvAvgMinutes,mvAvgFtPrct,mvAvgThrPtPrct,seasonUsage,seasonOffRating,seasonFtPrct,seasonThrPtPrct,past3FtPrct,past3ThrPtPrct,past3Usage,past3OffRating,past3AvgThrees,mvAvgOppPace,mvAvgOppOpen3,mvAvgOppOpen3Rate,mvAvgOppWide3,mvAvgOppWide3Rate,mvAvgOppDefRating,seasonOppPace,seasonOppOpen3,seasonOppWide3,seasonOppDefRating,mvGood3Rate,mvAvgTeamPace,ra_fgaskew,ra_fgakurt,paint_fgaskew,paint_fgakurt,mid_fgaskew,mid_fgakurt,crn_fgaskew,crn_fgakurt,abv_fgaskew,abv_fgakurt,wide_fg3allowed,crn_fgallowed,abv_fgallowed,ra_residualsAllowed,paint_residualsAllowed,mid_residualsAllowed,threes_residualsAllowed,ra_fgallowedskew,ra_fgallowedkurt,paint_fgallowedskew,paint_fgallowedkurt,mid_fgallowedskew,mid_fgallowedkurt,crn_fgallowedskew,crn_fgallowedkurt,abv_fgallowedskew,abv_fgallowedkurt,ra_residualsAllowedskew,ra_residualsAllowedkurt,ra_residualsAllowedMv,paint_residualsAllowedskew,paint_residualsAllowedkurt,paint_residualsAllowedMv,mid_residualsAllowedskew,mid_residualsAllowedkurt,mid_residualsAllowedMv,threes_residualsAllowedskew,threes_residualsAllowedkurt,threes_residualsAllowedMv,crn_fgallowedMv,abv_fgallowedMv,wide_fg3allowedcoefVar,abv_kurtSkew,crn_kurtSkew,crn_fgaMv,abv_fgaMv,threesMadeMv,cornerRatio,crn_interaction,abv_interaction,wide_interaction,crResid_interaction,usage_interaction
69710,1,Dean Wade,1629731,0022200008,2022-10-19,2022-23,CLE,81,3.0,10.0,1,1,1.0,1.0,9.0,,0.0,1.0,0.0,,1.2190476190476192,0.12064761904761907,101.95047619047622,,,0.7058823529411765,0.3862928348909657,0.12064761904761907,101.95047619047622,0.7058823529411765,0.3862928348909657,0.7058823529411765,0.3862928348909657,0.12064761904761907,101.95047619047622,1.2190476190476192,99.79759349593495,0.4025496768015322,,0.49381134785731384,,114.1397967479674,99.0,0.4025496768015322,0.49381134785731384,106.1,,,-2.767333669229895e-15,-1.9743589743589958,1.407387310294717,1.2637362637362526,2.4047631387103303,4.349112426035515,1.9750466192895701,3.824293423579989,0.5125064578627306,-1.3131257946598858,15.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.6729854497493214,7.553157797412993,0.2702828182783707,2.6890039470897045,1.001146036023673,-0.7351978563373132,0.0,0.0,,-0.0,
69711,0,Javonte Green,1629750,0022200007,2022-10-19,2022-23,CHI,77,3.0,10.0,1,1,1.0,1.0,9.0,,0.0,1.0,0.0,,0.42105263157894735,0.12531578947368424,107.62017543859648,,,0.8098591549295775,0.3548387096774194,0.12531578947368424,107.62017543859648,0.8098591549295775,0.3548387096774194,0.8098591549295775,0.3548387096774194,0.12531578947368424,107.62017543859648,0.42105263157894735,99.79759349593495,0.4025496768015322,,0.49381134785731384,,114.1397967479674,105.0,0.4025496768015322,0.49381134785731384,110.5,,,-0.2142071745267021,-0.7824519230769235,1.407387310294717,1.2637362637362526,2.4047631387103303,4.349112426035515,0.38304230896556885,-1.1172161172161172,0.9405460868921105,-0.7852564102563585,23.0,10.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.7385698438735637,-0.42794104115200915,0.12685925666676742,0.3209096727775362,0.11864470808740195,-0.29459790884494386,0.0,0.0,,-0.0,
69712,1,Anthony Edwards,1630162,0022200010,2022-10-19,2022-23,MIN,76,2.0,10.0,1,1,1.0,1.0,9.0,,1.0,1.0,0.0,,2.661764705882353,0.26286029411764705,112.10441176470582,,,0.7798507462686567,0.34022556390977443,0.26286029411764705,112.10441176470582,0.7798507462686567,0.34022556390977443,0.7798507462686567,0.34022556390977443,0.26286029411764705,112.10441176470582,2.661764705882353,99.79759349593495,0.4025496768015322,,0.49381134785731384,,114.1397967479674,106.0,0.4025496768015322,0.49381134785731384,109.5,,,0.6738687283585637,0.27043686559488395,0.693848066525276,0.21503661484787565,0.3641060718751013,-0.9595233702038399,0.704614484417818,-0.3339274181021443,-0.43444366898476977,0.20431340022104122,16.0,12.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.08876266321478282,-0.2352900955390156,0.48043749847890166,5.184268816369475,2.0861788142186377,-0.7351978563373132,0.0,0.0,,-0.0,
69713,0,Killian Hayes,1630165,0022200003,2022-10-19,2022-23,DET,77,2.0,10.0,1,1,1.0,1.0,9.0,,1.0,1.0,0.0,,0.6904761904761905,0.1618928571428571,101.25595238095238,,,0.7790697674418605,0.26605504587155965,0.1618928571428571,101.25595238095238,0.7790697674418605,0.26605504587155965,0.7790697674418605,0.26605504587155965,0.1618928571428571,101.25595238095238,0.6904761904761905,99.79759349593495,0.4025496768015322,,0.49381134785731384,,114.1397967479674,101.5,0.4025496768015322,0.49381134785731384,111.9,,,0.5708952914947085,-0.5666818388711877,1.3531816621152877,2.508317806760714,0.3513784378080763,-0.48394787031150616,-0.12791724574823116,-1.3476532378292234,2.2105896780899115,6.968138370505234,21.0,11.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.403694757341126,0.17238809040680017,1.0951843267933246,1.2754667501250647,0.6412129945433515,0.02128755332478359,0.0,0.0,,0.0,
69714,0,Deni Avdija,1630166,0022200004,2022-10-19,2022-23,WAS,81,2.0,10.0,1,1,1.0,1.0,9.0,,0.0,1.0,0.0,,1.007462686567164,0.13901492537313428,107.90522388059705,,,0.7318435754189944,0.325,0.13901492537313428,107.90522388059705,0.7318435754189944,0.325,0.7318435754189944,0.325,0.13901492537313428,107.90522388059705,1.007462686567164,99.79759349593495,0.4025496768015322,,0.49381134785731384,,114.1397967479674,104.5,0.4025496768015322,0.49381134785731384,108.6,,,0.22793933319395845,-1.0317816294492683,0.0,-1.0769230769230769,1.320491222654427,0.9544660315347168,-0.34094123876020416,-0.32973566267264176,-0.6349467363551515,-0.3456198482898375,13.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.21945019469119492,0.1124204852950273,1.874683887847194,3.516612732188851,1.773832808489876,-0.13732763635137965,0.0,0.0,,-0.0,
69715,0,Obi Toppin,1630167,0022200009,2022-10-19,2022-23,NYK,81,2.0,10.0,1,1,1.0,1.0,9.0,,0.0,1.0,0.0,,0.6,0.18619166666666673,109.97916666666667,,,0.7465753424657534,0.323943661971831,0.18619166666666673,109.97916666666667,0.7465753424657534,0.323943661971831,0.7465753424657534,0.323943661971831,0.18619166666666673,109.97916666666667,0.6,99.79759349593495,0.4025496768015322,,0.49381134785731384,,114.1397967479674,96.45,0.4025496768015322,0.49381134785731384,105.7,,,0.6576918785148633,0.4707424096421103,1.05372435051613,-0.628971878736642,0.1489608979310544,-2.3076923076923084,0.36994258351635834,-1.254688424334193,1.290160868955205,1.2120186591054618,14.0,12.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.563699046421425,-0.4641626772062602,3.0862395694745732,1.118274332840131,1.757351825170939,1.269843310776022,0.0,0.0,,0.0,
69716,0,Onyeka Okongwu,1630168,0022200005,2022-10-19,2022-23,ATL,82,2.0,10.0,1,1,1.0,1.0,9.0,,1.0,1.0,0.0,,0.0,0.1361521739130435,109.38152173913046,,,0.6909090909090909,0.0,0.1361521739130435,109.38152173913046,0.6909090909090909,0.0,0.6909090909090909,0.0,0.1361521739130435,109.38152173913046,0.0,99.79759349593495,0.4025496768015322,,0.49381134785731384,,114.1397967479674,106.0,0.4025496768015322,0.49381134785731384,110.4,,,0.7426698245858215,0.5384524569789076,1.5113852244167207,5.424442421483845,0.0,-3.0,0.0,-3.0,0.0,-3.0,13.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
69717,3,Tyrese Haliburton,1630169,0022200004,2022-10-19,2022-23,IND,77,2.0,10.0,1,1,1.0,1.0,9.0,,1.0,1.0,0.0,,2.0952380952380953,0.18013095238095245,111.50119047619046,,,0.851063829787234,0.4218362282878412,0.18013095238095245,111.50119047619046,0.851063829787234,0.4218362282878412,0.851063829787234,0.4218362282878412,0.18013095238095245,111.50119047619046,2.0952380952380953,99.79759349593495,0.4025496768015322,,0.49381134785731384,,114.1397967479674,104.5,0.4025496768015322,0.49381134785731384,102.9,,,0.5472111063963202,-0.38497625474544295,-0.2961942638762089,-0.6289718787366416,0.1907520886562897,-1.509876790997911,1.3173534105789226,1.8210314373312588,0.5426638388416443,0.1747390776521889,17.0,6.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.094824578674385,2.3989419747397713,0.5556227989106766,4.7179245198421675,2.468187539337784,-0.7351978563373132,0.0,0.0,,-0.0,
69718,0,Devin Vassell,1630170,0022200011,2022-10-19,2022-23,SAS,77,2.0,10.0,1,1,1.0,1.0,9.0,,1.0,1.0,0.0,,1.5,0.1626825396825395,108.37539682539682,,,0.8367346938775511,0.36435643564356435,0.1626825396825395,108.37539682539682,0.8367346938775511,0.36435643564356435,0.8367346938775511,0.36435643564356435,0.1626825396825395,108.37539682539682,1.5,99.79759349593495,0.4025496768015322,,0.49381134785731384,,114.1397967479674,106.0,0.4025496768015322,0.49381134785731384,97.1,,,1.6978362805285614,2.903312752912765,0.2507328919922431,-0.7817591766662341,1.0605679956914074,0.6209407090369322,0.33170886786144077,-1.0954813397686791,-0.42560256551729875,0.28351648351648334,17.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.12066534275105825,-0.36338087497800287,2.028331965344741,2.99659517834316,1.7890128448260592,-0.005339380832623263,0.0,0.0,,-0.0,
69719,0,Isaac Okoro,1630171,0022200008,2022-10-19,2022-23,CLE,77,2.0,10.0,1,1,1.0,1.0,9.0,,0.0,1.0,0.0,,0.8914728682170543,0.1328527131782946,108.41395348837209,,,0.7441077441077442,0.31932773109243695,0.1328527131782946,108.41395348837209,0.7441077441077442,0.31932773109243695,0.7441077441077442,0.31932773109243695,0.1328527131782946,108.41395348837209,0.8914728682170543,99.79759349593495,0.4025496768015322,,0.49381134785731384,,114.1397967479674,99.0,0.4025496768015322,0.49381134785731384,106.1,,,0.2978164775515609,-0.7112640231331492,1.791550914223327,2.6250000000000115,0.0,-3.0,0.6156454212452804,0.4251012145748999,0.7882269819968956,-1.6153846153850242,15.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.2732897401491536,0.2617116163188446,1.1749734573457782,0.04152263692504237,0.21790107179068974,1.269843310776022,0.0,0.0,,0.0,
69720,0,Patrick Williams,1630172,0022200007,2022-10-19,2022-23,CHI,79,2.0,10.0,1,1,1.0,1.0,9.0,,0.0,1.0,0.0,,0.7906976744186046,0.14609302325581394,106.51279069767442,,,0.7289156626506024,0.41509433962264153,0.14609302325581394,106.51279069767442,0.7289156626506024,0.41509433962264153,0.7289156626506024,0.41509433962264153,0.14609302325581394,106.51279069767442,0.7906976744186046,99.79759349593495,0.4025496768015322,,0.49381134785731384,,114.1397967479674,105.0,0.4025496768015322,0.49381134785731384,110.5,,,1.4201151821687226,2.371738897237731,1.0381527976994709,0.29922619295253167,2.256465940009995,6.775874489714241,1.0441029313106924,0.4958776915072448,1.1855159029725795,1.156374669888172,23.0,10.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.3709005609470948,0.5177473512742936,0.9324772514223196,0.1675639081652755,0.47045618026581243,1.269843310776022,0.0,0.0,,0.0,
69721,1,Precious Achiuwa,1630173,0022200008,2022-10-19,2022-23,TOR,80,2.0,10.0,1,1,1.0,1.0,9.0,,1.0,1.0,0.0,,0.4409448818897638,0.18396850393700775,103.59133858267715,,,0.5560165975103735,0.3581081081081081,0.18396850393700775,103.59133858267715,0.5560165975103735,0.3581081081081081,0.5560165975103735,0.3581081081081081,0.18396850393700775,103.59133858267715,0.4409448818897638,99.79759349593495,0.4025496768015322,,0.49381134785731384,,114.1397967479674,99.0,0.4025496768015322,0.49381134785731384,109.1,,,1.07205589885903,1.756031690195449,0.7360732871719552,0.6801369398173639,0.5306877734233839,-0.7912182617727009,0.2559842213841176,-1.2935697115384623,-0.2242711289370774,-1.141518960894244,13.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2560097460628316,-0.3311334354142509,1.9177687982826144,3.1245089028368818,2.0346049508056345,-0.13732763635137965,0.0,0.0,,-0.0,
69722,1,Aaron Nesmith,1630174,0022200004,2022-10-19,2022-23,IND,78,2.0,10.0,1,1,1.0,1.0,9.0,,1.0,1.0,0.0,,0.8507462686567164,0.15729850746268656,103.8134328358209,,,0.8,0.32666666666666666,0.15729850746268656,103.8134328358209,0.8,0.32666666666666666,0.8,0.32666666666666666,0.15729850746268656,103.8134328358209,0.8507462686567164,99.79759349593495,0.4025496768015322,,0.49381134785731384,,114.1397967479674,104.5,0.4025496768015322,0.49381134785731384,102.9,,,0.3513784378080764,-0.48394787031151126,1.0742510779389238,-0.10564346473978138,1.0846268206190368,0.3975121687398604,0.38304230896556885,-1.1172161172161172,0.6915088442618794,-0.5083512561204387,17.0,6.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.3515293895989193,-0.42794104115200915,0.9273544299267856,1.5097048005809874,1.00622852389996,-0.13732763635137965,0.0,0.0,,-0.0,
69723,0,Theo Maledon,1630177,0022200011,2022-10-19,2022-23,CHA,76,2.0,10.0,1,1,1.0,1.0,9.0,,0.0,1.0,0.0,,1.3942307692307692,0.1923365384615384,99.81538461538463,,,0.7668161434977578,0.3356643356643357,0.1923365384615384,99.81538461538463,0.7668161434977578,0.3356643356643357,0.7668161434977578,0.3356643356643357,0.1923365384615384,99.81538461538463,1.3942307692307692,99.79759349593495,0.4025496768015322,,0.49381134785731384,,114.1397967479674,106.0,0.4025496768015322,0.49381134785731384,120.6,,,0.24454452858460338,-0.882889171378387,1.3236706529214375,0.84765625,1.4073873102947176,1.2637362637362621,0.5547871557170474,-1.1317408365748753,1.2900579422689826,1.29492072298697,18.0,6.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.6705227632980337,-0.6278752797322068,0.26237837718793405,2.914724192344646,1.2403235253882148,-0.7351978563373132,0.0,0.0,,-0.0,
69724,0,Saddiq Bey,1630180,0022200003,2022-10-19,2022-23,DET,79,2.0,10.0,1,1,1.0,1.0,9.0,,1.0,1.0,0.0,,2.554054054054054,0.19550000000000006,104.5722972972973,,,0.8329113924050633,0.361328125,0.19550000000000006,104.5722972972973,0.8329113924050633,0.361328125,0.8329113924050633,0.361328125,0.19550000000000006,104.5722972972973,2.554054054054054,99.79759349593495,0.4025496768015322,,0.49381134785731384,,114.1397967479674,101.5,0.4025496768015322,0.49381134785731384,111.9,,,2.1977068448100314,5.8554650667114565,2.3643090768072463,6.253644314868804,0.4192422799238584,-1.1830743559588637,-0.09556591394877822,-1.0132206304364821,0.5246262603203851,0.4454571786470649,21.0,11.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.23369853376647934,0.09682935557941967,2.224710732056197,5.098885363071663,1.9132248289000722,-0.29459790884494386,0.0,0.0,,-0.0,
69725,1,R.J. Hampton,1630181,0022200003,2022-10-19,2022-23,ORL,76,2.0,10.0,1,1,1.0,1.0,9.0,,0.0,1.0,0.0,,0.9404761904761905,0.1890238095238095,100.83214285714283,,,0.6514285714285715,0.32599118942731276,0.1890238095238095,100.83214285714283,0.6514285714285715,0.32599118942731276,0.6514285714285715,0.32599118942731276,0.1890238095238095,100.83214285714283,0.9404761904761905,99.79759349593495,0.4025496768015322,,0.49381134785731384,,114.1397967479674,101.5,0.4025496768015322,0.49381134785731384,106.9,,,0.15080093252855217,-1.3381505533705291,0.8072657117023505,0.3471614063238378,1.3347837313925504,0.4705936156590138,0.09105882858873597,-0.17109625217733246,0.14640001865357669,0.17091425350862394,14.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.02502184990182468,-0.01557982429919086,0.2941388557513253,2.4673622084413944,1.4266702467751196,-0.7351978563373132,0.0,0.0,,-0.0,
69726,0,Josh Green,1630182,0022200013,2022-10-19,2022-23,DAL,77,2.0,10.0,1,1,1.0,1.0,9.0,,0.0,1.0,0.0,,0.35714285714285715,0.12917857142857145,103.39285714285717,,,0.6875,0.3176470588235294,0.12917857142857145,103.39285714285717,0.6875,0.3176470588235294,0.6875,0.3176470588235294,0.12917857142857145,103.39285714285717,0.35714285714285715,99.79759349593495,0.4025496768015322,,0.49381134785731384,,114.1397967479674,94.5,0.4025496768015322,0.49381134785731384,110.5,,,0.8816166914859298,-0.06958402935619108,0.27423743669284434,-1.498982346233235,1.6720819322526292,0.8974358974359018,0.1682341856307127,-0.03296703296703203,0.8407206199057488,-0.4698487108459007,20.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.39501149944428254,-0.005546181943869493,0.4202536501530323,0.7276895585477973,0.5427299744132541,-0.13732763635137965,0.0,0.0,,-0.0,
69727,0,Jaden McDaniels,1630183,0022200010,2022-10-19,2022-23,MIN,81,2.0,10.0,1,1,1.0,1.0,9.0,,1.0,1.0,0.0,,1.1472868217054264,0.1362248062015504,108.98837209302326,,,0.7217391304347827,0.337995337995338,0.1362248062015504,108.98837209302326,0.7217391304347827,0.337995337995338,0.7217391304347827,0.337995337995338,0.1362248062015504,108.98837209302326,1.1472868217054264,99.79759349593495,0.4025496768015322,,0.49381134785731384,,114.1397967479674,106.0,0.4025496768015322,0.49381134785731384,109.5,,,0.4641127692524075,-0.4446152396006289,-0.1279172457482323,-1.3476532378292267,1.1763539004879071,-0.734265734265738,0.36994258351635834,-1.254688424334193,-0.3409412387602042,-0.32973566267265053,16.0,12.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1124204852950303,-0.4641626772062602,3.5540730622941825,1.3962469147608494,1.6011983599370532,1.269843310776022,0.0,0.0,,0.0,
69728,1,Jalen Smith,1630188,0022200004,2022-10-19,2022-23,IND,81,2.0,10.0,1,1,1.0,1.0,9.0,,1.0,1.0,0.0,,0.9230769230769231,0.19966666666666666,108.65641025641028,,,0.7413793103448276,0.3707865168539326,0.19966666666666666,108.65641025641028,0.7413793103448276,0.3707865168539326,0.7413793103448276,0.3707865168539326,0.19966666666666666,108.65641025641028,0.9230769230769231,99.79759349593495,0.4025496768015322,,0.49381134785731384,,114.1397967479674,104.5,0.4025496768015322,0.49381134785731384,102.9,,,1.803530557043108,4.955735862999859,-0.3956332328968203,0.42510121457489847,0.5742854110581767,0.09129181348098807,2.843389180202942,9.694800475974025,0.8635050702923872,1.7780685151531155,17.0,6.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5353711781619714,27.566090777610878,0.23210778533156962,2.700726911051102,1.5406120375156485,-0.7351978563373132,0.0,0.0,,-0.0,
69729,1,Isaiah Stewart,1630191,0022200003,2022-10-19,2022-23,DET,80,2.0,10.0,1,1,1.0,1.0,9.0,,1.0,1.0,0.0,,0.25547445255474455,0.14433576642335771,103.45620437956202,,,0.7076923076923077,0.32407407407407407,0.14433576642335771,103.45620437956202,0.7076923076923077,0.32407407407407407,0.7076923076923077,0.32407407407407407,0.14433576642335771,103.45620437956202,0.25547445255474455,99.79759349593495,0.4025496768015322,,0.49381134785731384,,114.1397967479674,101.5,0.4025496768015322,0.49381134785731384,111.9,,,0.8113384071742209,-0.3336124062339106,0.8083328816223903,-0.38751567972041173,0.1489608979310544,-2.3076923076923084,2.4047631387103303,4.349112426035515,0.3682978959189641,-1.6337313308649186,21.0,11.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.6016998116544385,10.458585248237265,0.012848182644078656,2.361665951482507,1.3191135604135082,0.824414167986588,0.0,0.0,,0.0,
69730,0,Immanuel Quickley,1630193,0022200009,2022-10-19,2022-23,NYK,74,2.0,10.0,1,1,1.0,1.0,9.0,,0.0,1.0,0.0,,1.9098360655737705,0.230860655737705,109.55737704918039,,,0.8888888888888888,0.3655737704918033,0.230860655737705,109.55737704918039,0.8888888888888888,0.3655737704918033,0.8888888888888888,0.3655737704918033,0.230860655737705,109.55737704918039,1.9098360655737705,99.79759349593495,0.4025496768015322,,0.49381134785731384,,114.1397967479674,96.45,0.4025496768015322,0.49381134785731384,105.7,,,1.2801016196577126,1.3493573015763674,0.6432320982913993,-0.775299651039297,0.5742854110581767,0.09129181348098807,1.0846268206190368,0.3975121687398604,0.25476683726308846,0.5908201287214365,14.0,12.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1505213755857312,0.43115235973769284,0.6615373714504746,4.674141961493399,1.8617134334894812,-0.7614889595473099,0.0,0.0,,-0.0,
69731,2,Aleksej Pokusevski,1630197,0022200010,2022-10-19,2022-23,OKC,84,2.0,10.0,1,1,1.0,1.0,9.0,,0.0,1.0,0.0,,1.1287128712871286,0.19386138613861384,99.3693069306931,,,0.717391304347826,0.29649595687331537,0.19386138613861384,99.3693069306931,0.717391304347826,0.29649595687331537,0.717391304347826,0.29649595687331537,0.19386138613861384,99.3693069306931,1.1287128712871286,99.79759349593495,0.4025496768015322,,0.49381134785731384,,114.1397967479674,106.0,0.4025496768015322,0.49381134785731384,100.9,,,0.14160682609359493,-0.8976914861571325,0.316370788085927,-0.7223459624546101,0.5547871557170474,-1.1317408365748753,0.226627719100072,-0.9699990853379669,0.15667372720697356,-0.445540252168298,37.0,11.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.06980445192794213,-0.21982868023929952,1.0611464399106796,6.126212414042369,1.1663367324571037,-0.6415716903718726,0.0,0.0,,-0.0,
69732,0,Isaiah Joe,1630198,0022200010,2022-10-19,2022-23,OKC,75,2.0,10.0,1,1,1.0,1.0,9.0,,0.0,1.0,0.0,,1.2307692307692308,0.1573269230769231,106.02500000000003,,,0.9166666666666666,0.368,0.1573269230769231,106.02500000000003,0.9166666666666666,0.368,0.9166666666666666,0.368,0.1573269230769231,106.02500000000003,1.2307692307692308,99.79759349593495,0.4025496768015322,,0.49381134785731384,,114.1397967479674,106.0,0.4025496768015322,0.49381134785731384,100.9,,,1.1763539004879047,-0.7342657342650253,3.872983346207332,14.999999999999217,0.8022883956640813,-0.12667970212588933,1.6840317574463952,3.3291224011445606,-0.22031613918056916,-0.6282051282051293,37.0,11.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.13840372845958857,5.6063478479536375,0.35516269273292705,2.1255539395904495,0.9984330870400814,-0.6415716903718726,0.0,0.0,,-0.0,
